City,Address,Floor,Bathroom,Bedroom,Land,Road,Price,Face
Kathmandu,Nainatole,3,2.5,6,2566.87,13,42000000,North East
Lalitpur,Nakhipot,2.5,3,5,1197.87,13,26500000,West
Lalitpur,Nakhipot,3,3,5,2566.875,13,45000000,West
Lalitpur,Nakhipot,3,4,4,1369,13,22000000,West
Lalitpur,Nakhipot,3,4,5,1403.225,13,41500000,West
Lalitpur,Nakhipot,3.5,4,5,1026.75,13,31000000,West
Lalitpur,Nakhipot,3,4,6,1369,13,37000000,West
Lalitpur,Nakhipot,2.5,4,8,1369,13,26000000,West
Lalitpur,Nakhipot,2.5,4,7,2395.75,13,45000000,West
Lalitpur,Nakhipot,2.5,4,6,1454.56,13,32500000,West
Lalitpur,Nakhipot,2.5,4,5,1197.875,13,26000000,West
Lalitpur,Nakhipot,2.5,4,4,1711.25,13,45000000,West
Lalitpur,Nakhipot,3.5,3,5,1369,13,35000000,West
Lalitpur,Nakhipot,2.5,3,4,855.625,13,20000000,East
Lalitpur,Nakhipot,3,4,4,1060,13,22500000,West
Lalitpur,Nakhipot,2.5,3,4,1090.92,16,23000000,East
Lalitpur,Nakhipot,2.5,4,4,1060.975,15,23500000,North West
Lalitpur,Nakhipot,2.5,7,9,1095.2,20,25500000,East
Lalitpur,Nakhipot,3,4,5,1197.875,13,26500000,North
Lalitpur,Nakhipot,2.5,4,4,1095.2,15,27000000,South
Lalitpur,Nakhipot,2.5,4,5,1197.875,20,27000000,South West
Lalitpur,Nakhipot,2.5,3,5,1095.2,13,28000000,South
Lalitpur,Nakhipot,3,4,4,1026.75,19,29000000,South
Lalitpur,Nakhipot,2.5,4,4,2244,20,29000000,South
Lalitpur,Nakhipot,2.5,4,5,1437.45,20,32000000,West
Lalitpur,Nakhipot,2.5,4,6,1095.2,20,33000000,South
Lalitpur,Nakhipot,2.5,5,6,2395.75,13,46000000,South East
Lalitpur,Nakhipot,3,5,6,3058.859375,20,57500000,West
Lalitpur,Nakhipot,3.5,6,5,1500,20,57500000,East
Lalitpur,Nakhipot,3,6,6,2806.45,15,60000000,South East
Lalitpur,Nakhu,3,3,6,941.18,13,23000000,West
Lalitpur,Nakhu,3,3,6,941.1875,13,25000000,West
Lalitpur,Nakhu,3,3,5,855.625,13,25000000,West
Lalitpur,Nakhudol,2.5,4,4,1369,13,29000000,West
Lalitpur,Nakhundole,3,5,5,1437.45,13,35000000,West
Lalitpur,Nakhundole,2.5,5,5,1369,13,37500000,West
Lalitpur,Nakhundole,3,4,4,1369,13,42500000,West
Lalitpur,Nakhupot,2.5,3,5,2395.75,13,65000000,West
Lalitpur,Nakkhu,3.5,5,4,1454.5625,13,36000000,West
Lalitpur,Nakkhu,2.5,4,3,1347.6,13,44000000,West
Lalitpur,Nakkhu,2.5,3,1,855.62,13,20000000,West
Lalitpur,Nakkhu,3,5,4,1026.75,13,18000000,North
Lalitpur,Nakkhu,2.5,3,4,1026.75,16,23000000,South
Lalitpur,Nakkhu,2.5,4,4,1540.125,14,25500000,North West
Lalitpur,Nakkhu,2,4,4,1369,16,26500000,East
Lalitpur,Nakkhu,3,4,4,1369,16,26500000,South West
Lalitpur,Nakkhu,2.5,4,4,1197.875,20,26500000,South East
Lalitpur,Nakkhu,2.5,5,4,1369,20,28000000,East
Lalitpur,Nakkhu,2.5,5,4,1540.125,15,29000000,South
Lalitpur,Nakkhu,2.5,5,4,1369,20,29000000,East
Lalitpur,Nakkhu,2.5,5,6,1437.45,16.5,31000000,North
Lalitpur,Nakkhu,3,4,7,1369,14.5,32500000,South West
Lalitpur,Nakkhu,2.5,4,4,1403.225,15,33000000,South West
Lalitpur,Nakkhu,3,3,5,1403.225,10,36000000,North East
Lalitpur,Nakkhu,2,5,4,1454.5625,13,36000000,South West
Lalitpur,Nakkhu,2.5,5,4,1403.225,13,36000000,South West
Lalitpur,Nakkhu,2.5,5,4,1454.5625,13,36000000,South West
Lalitpur,Nakkhu,2.5,4,4,1745.475,12.5,38000000,West
Lalitpur,Nakkhu,2.5,4,4,1711.25,13,39000000,East
Lalitpur,Nakkhu,3.5,6,5,1197.875,13,39000000,East
Lalitpur,Nakkhu,2.5,4,4,1711.25,13,39500000,East
Lalitpur,Nakkhu,2,4,4,1711.25,13,39900000,East
Lalitpur,Nakkhu,2.5,3,5,1711.25,18,43000000,South
Lalitpur,Nakkhu,2.5,4,4,1779.7,13,53000000,South West
Lalitpur,Nakkhu,2.5,4,4,2224.62,13,41000000,West
Lalitpur,Nakkhu,2,4,3,1540.125,13,25000000,East
Lalitpur,Nakkhu,2.5,4,3,1129.425,18,29000000,South
Lalitpur,Nakkhu,3,4,5,1540.125,13,65000000,West
Lalitpur,Nakkhu,3.5,5,4,1112.3125,13,29900000,West
Lalitpur,Nakkhu,3.5,5,4,1112.3125,13,29900000,West
Lalitpur,Nakkhu,3.5,5,6,1163.65,13,29900000,West
Lalitpur,Nakkhu,3.5,4,4,1779.7,13,48000000,West
Lalitpur,Nakkhu,2.5,4,5,3080.25,13,60000000,West
Lalitpur,Nakkhu,2.5,3,4,1026.75,13,31000000,West
Lalitpur,Nakkhu,2.5,4,5,3080.25,13,55000000,West
Lalitpur,Nakkhu,3.5,3,5,1518.73,13,38000000,West
Kathmandu,Narayantar,3,3,6,1197.875,13,25000000,West
Kathmandu,Narayantar,3,3,5,1197.875,13,24000000,West
Kathmandu,Narayantar,2.5,3,5,1197.875,13,24000000,West
Kathmandu,Narayantar,2.5,3,5,1540.125,13,40000000,West
Kathmandu,Narayantar,3,3,6,1026.75,12,19000000,South East
Kathmandu,Narayantar,3,3,6,1026.75,11,24000000,South
Kathmandu,Narayantar,2.5,4,3,1437.45,18,27500000,East
Kathmandu,Narayantar,3,3,6,1095.2,13,30000000,South
Kathmandu,Narayantar,2.5,4,7,1095.2,16,37500000,South West
Kathmandu,Narayanthan,3,5,7,2053.5,13,70000000,West
Kathmandu,Narayanthan,3,4,6,1437.45,13,29000000,West
Kathmandu,Narayanthan,3.5,4,4,1437.45,13,30000000,West
Kathmandu,Narayanthan,3.5,5,6,2053.5,13,49000000,West
Kathmandu,Narayanthan,2.5,3,5,1711.25,13,41000000,West
Kathmandu,Narayanthan,2.5,3,4,1540.125,13,42500000,West
Kathmandu,Narayanthan,2.5,3,4,1540.125,13,45000000,West
Kathmandu,Narayanthan,2.5,4,5,1711.25,13,25000000,West
Kathmandu,Narayanthan,2.5,4,4,1369,13,40000000,West
Kathmandu,Narayanthan,2.5,4,6,1369,13,22000000,East
Kathmandu,Narayanthan,3.5,5,5,1711.25,10,27500000,East
Kathmandu,Narayanthan,2.5,5,5,1369,13,35000000,North East
Kathmandu,Narayanthan,2.5,5,5,1129.425,16,42500000,South
Kathmandu,Narayanthan,2.5,5,5,1500,20,45000000,East
Kathmandu,Narayanthan,2.5,5,4,2464.2,13,55000000,North East
Kathmandu,Narayanthan,3,4,4,2087.725,13,55000000,West
Kathmandu,Narayanthan,3,5,5,2053.5,13,57500000,West
Kathmandu,Narayanthan,3,5,5,2395.75,13,65500000,West
Kathmandu,Narayanthan,3,3,5,2738,13,45000000,West
Kathmandu,Narayanthan,3,4,5,2053.5,13,38000000,West
Kathmandu,Narayanthan,3,4,3,1711.25,13,40000000,West
Kathmandu,Narayanthan,2.5,5,5,2310.1875,13,66000000,West
Kathmandu,Narayanthan,2.5,5,7,2738,13,55000000,West
Kathmandu,Narephate,3,4,5,1369,14,31500000,West
Kathmandu,Narephate,2.5,4,6,2053.5,20,33000000,East
Kathmandu,Narephate,3,4,5,1454.5625,12,50000000,South
Kathmandu,Narephate,3,4,5,1133.7,13,22500000,West
Kathmandu,Naxal,3,4,5,3422.5,13,79000000,West
Kathmandu,Naxal,2.5,5,6,1369,13,52000000,West
Kathmandu,Naxal,3.5,4,4,3336.9375,13,87500000,West
Kathmandu,Naxal,2.5,3,3,1369,13,55000000,West
Kathmandu,Naxal,3,3,4,3251.375,13,77500000,West
Kathmandu,Naxal,2.5,3,5,1711.25,13,60000000,West
Kathmandu,Naxal,2.5,5,5,1369,13,50000000,West
Kathmandu,Naxal,2.5,3,5,1403.225,13,50000000,West
Kathmandu,Naya Basti,2.5,2,5,1095.2,10,26000000,North
Kathmandu,Naya Basti,3,5,7,1711.25,10,28000000,East
Kathmandu,Naya Basti,2.5,4,5,1711.25,20,35000000,West
Kathmandu,Naya Bazar,3,5,5,1711.25,20,35000000,East
Kathmandu,Naya Bazar,3,4,3,1026.75,20,40000000,East
Kathmandu,Naya Naikap,3,5,6,1967.9375,13,29000000,West
Kathmandu,Naya Naikap,3,3,3,1369,13,19500000,West
Kathmandu,Naya Naikap,3,3,3,1369,13,21000000,West
Kathmandu,Naya Naikap,3,2,3,1369,13,19500000,West
Kathmandu,Naya Naikap,3.5,4,7,1454.5625,13,29000000,South East
Kathmandu,Naya Naikap,3.5,5,6,1711.25,13,35000000,South East
Kathmandu,Nayabasti,2,1,1,1711.25,10,23500000,South
Lalitpur,Nayabasti,2.5,4,5,1069.53,13,26000000,North East
Lalitpur,Nayabasti,2.5,4,5,1197.87,13,27500000,East
Lalitpur,Nayabasti,2.5,4,5,1283.43,20,32000000,West
Kathmandu,Nayabasti,3.5,5,7,1903.76,12,35500000,East
Kathmandu,Nayabasti,2.5,5,6,1433.17,20,38500000,East
Kathmandu,Nayabazar,2.5,3,5,1454.56,13,45000000,West
Kathmandu,Nayabazar,2.5,3,5,855.62,13,27500000,West
Kathmandu,Nayabazar,2.5,4,5,1711.25,13,75000000,West
Kathmandu,Nayabazar,3,4,3,884.04,20,35000000,East
Kathmandu,Nayapati,2,3,4,1711.25,20,22500000,East
Kathmandu,New Baneshwor,3,3,5,1026.75,13,23000000,West
Kathmandu,New Baneshwor,2.5,3,6,2053.5,13,46500000,West
Kathmandu,New Baneshwor,3,4,6,2909.125,13,85000000,West
Kathmandu,New Baneshwor,3.5,3,3,376.475,20,16800000,East
Kathmandu,New Baneshwor,2.5,3,3,684.5,13,28000000,West
Bhaktapur,New Thimi,3,3,7,1026.75,13,21000000,West
Lalitpur,Ochu Height,2.5,3,4,1026.75,13,23000000,West
Lalitpur,Ochu Height,2.5,4,5,1095.2,13,24500000,South
Lalitpur,Ochu Height,2.5,3,5,1095.2,13,27000000,South
Lalitpur,Ochu Height,2.5,4,6,1129.425,16,33000000,South
Lalitpur,Ochu Height,2.5,4,6,2053.5,20,35000000,West
Lalitpur,Ochu Height,3.5,6,8,1711.25,13,41000000,East
Kathmandu,Old Baneshwar,3,4,3,2156.175,13,75000000,West
Kathmandu,Old Baneshwar,2.5,3,5,1711.25,13,55000000,West
Kathmandu,Old Baneshwor,3,3,3,1369,13,23000000,West
Kathmandu,Old Baneshwor,2.5,3,3,2224.625,13,52500000,West
Kathmandu,Old Baneshwor,3,5,6,1369,13,39000000,East
Kathmandu,Old Baneshwor,3,3,5,1779.7,13,65000000,West
Kathmandu,Om chowk,2.5,3,4,983.96,13,14500000,West
Kathmandu,Pabitra basti,2.5,3,5,900,10,25000000,East
Kathmandu,Padamsal,3,4,5,1095.2,13,24000000,West
Kathmandu,Padma Colony,2.5,4,5,1026.75,13,17000000,West
Kathmandu,Padma Colony,2.5,4,5,1026.75,13,17000000,West
Kathmandu,Padma Colony,3,2,3,1711.25,9,20000000,North East
Kathmandu,Paiyuntar,2.5,4,6,1437.45,12,22000000,East
Kathmandu,Paiyuntar,2.5,4,5,1471.675,12,30000000,West
Kathmandu,Panchetaar,2.5,4,5,1625.6875,20,32000000,East
Kathmandu,Pandhara Chowk,2.5,4,4,1403.225,20,24500000,North
Kathmandu,Panga,3.5,3,4,1026.75,10,13500000,South
Kathmandu,Panipokhari,3,5,4,1779.7,20,54000000,East
Kathmandu,Panipokhari,3.5,1,4,1693.2724,20,67500000,North
Kathmandu,Pasikot,2.5,5,5,3080.25,13,55000000,West
Kathmandu,Pasikot,3,3,5,1369,13,29000000,West
Kathmandu,Pasikot,2.5,3,4,1026.75,13,25000000,West
Kathmandu,Pasikot,2.5,4,6,1711.25,13,27000000,West
Kathmandu,Pasikot,3,4,8,1540.125,13,30000000,West
Kathmandu,Pasikot,3,4,4,1369,13,28000000,West
Kathmandu,Pasikot,3,5,3,1369,13,33500000,West
Kathmandu,Pasikot,3,4,4,1026.75,13,28000000,West
Kathmandu,Pasikot,3,4,6,1369,13,28500000,West
Kathmandu,Pasikot,3,3,5,1369,13,28000000,West
Kathmandu,Pasikot,3,4,5,1369,13,28000000,West
Kathmandu,Pasikot,3,3,3,1369,13,34500000,West
Kathmandu,Pasikot,3,5,8,1540.125,13,30000000,West
Kathmandu,Pasikot,3,3,5,1711.25,13,33000000,West
Kathmandu,Pasikot,3.5,4,6,2053.5,13,42500000,West
Kathmandu,Pasikot,3,2,5,3080.25,13,50000000,West
Kathmandu,Pasikot,3,4,8,1711.25,13,28000000,West
Kathmandu,Pasikot,2.5,5,8,1711.25,13,28000000,West
Kathmandu,Pasikot,3,5,5,1026.75,14,16800000,North East
Kathmandu,Pasikot,3,2,6,1197.875,12,17500000,North
Kathmandu,Pasikot,3,5,6,1197.87,15,22500000,South East
Kathmandu,Pasikot,2.5,2,5,1369,20,24000000,South East
Kathmandu,Pasikot,2.5,5,6,1369,13,24500000,South East
Kathmandu,Pasikot,3.5,4,8,1711.25,13,28000000,South
Kathmandu,Pasikot,3,3,8,1796.8125,14,28000000,East
Kathmandu,Pasikot,3,4,5,1369,20,30000000,West
Kathmandu,Pasikot,2.5,4,5,1471.675,20,30000000,South
Kathmandu,Pasikot,2.5,5,4,1779.7,20,30000000,North East
Kathmandu,Pasikot,2.5,2,5,1411.78,12,31000000,South East
Kathmandu,Pasikot,2.5,3,5,1300.55,13,31000000,East
Kathmandu,Pasikot,2.5,4,5,2053.5,13,32000000,South East
Kathmandu,Pasikot,2.5,5,4,1882.375,20,32000000,North
Kathmandu,Pasikot,3.5,2,5,1745.475,10,32500000,East
Kathmandu,Pasikot,2.5,5,6,1754.03,14,32500000,East
Kathmandu,Pasikot,2.5,4,6,2053.5,13,33000000,South East
Kathmandu,Pasikot,2.5,4,5,1711.25,13,33500000,South
Kathmandu,Pasikot,2.5,4,5,1369,13,34000000,South East
Kathmandu,Pasikot,2.5,5,6,1711.25,13,34000000,North East
Kathmandu,Pasikot,2.5,5,5,1754.03,14,34000000,East
Kathmandu,Pasikot,3,6,7,1711.25,12,35000000,South
Kathmandu,Pasikot,2.5,4,5,1369,13,35000000,South East
Kathmandu,Pasikot,2.5,4,5,1711.25,13,36000000,North
Kathmandu,Pasikot,2.5,5,6,1711.25,13,36000000,North East
Kathmandu,Pasikot,2.5,3,5,1745.475,14,38000000,South
Kathmandu,Pasikot,2.5,3,5,1745.475,14,38000000,South West
Kathmandu,Pasikot,2.5,5,4,2738,15,42500000,North East
Kathmandu,Pasikot,2.5,3,4,2738,15,45000000,North East
Kathmandu,Pasikot,3.5,5,7,2429.975,18.5,53500000,South West
Kathmandu,Pasikot,3,3,5,2053.5,13,40000000,West
Kathmandu,Pasikot,3,3,5,1711.25,13,33500000,West
Kathmandu,Pasikot,3,3,5,1129.425,13,28000000,West
Kathmandu,Pepsicola,3,4,5,1369,13,37500000,West
Kathmandu,Pepsicola,3,3,4,752.95,13,18000000,West
Kathmandu,Pepsicola,3,3,6,1095.2,13,25000000,West
Kathmandu,Pepsicola,3,3,6,1369,13,40000000,West
Kathmandu,Pepsicola,3,4,4,1369,13,30000000,West
Kathmandu,Pepsicola,3,4,6,1711.25,13,28000000,West
Kathmandu,Pepsicola,3,3,5,1454.56,13,45000000,West
Kathmandu,Pepsicola,2.5,4,4,1060.975,13,27000000,West
Kathmandu,Pepsicola,3,3,4,1112.3125,13,13500000,South East
Kathmandu,Pepsicola,2,2,4,855.625,13,15000000,North West
Kathmandu,Pepsicola,3,3,3,1026.75,13,16000000,West
Kathmandu,Pepsicola,2.5,6,6,1112.3125,13,21500000,East
Kathmandu,Pepsicola,3,4,6,1197.875,10,22000000,East
Kathmandu,Pepsicola,2.5,4,6,1133.7,20,22000000,West
Kathmandu,Pepsicola,3,5,5,1197.875,11,23000000,North East
Kathmandu,Pepsicola,2.5,3,6,1095.2,20,24000000,East
Kathmandu,Pepsicola,3,4,4,752.95,20,24000000,East
Kathmandu,Pepsicola,2.5,4,5,1026.75,18,25000000,North East
Kathmandu,Pepsicola,2.5,4,6,1454.5625,13,25500000,West
Kathmandu,Pepsicola,3.5,4,8,1026.75,10,26000000,North
Kathmandu,Pepsicola,3,4,5,1711.25,18,32500000,South East
Kathmandu,Pepsicola,3.5,6,6,2121.95,20,55500000,South
Kathmandu,Pepsicola,2.5,4,5,3000,20,67500000,South
Kathmandu,Phutung,2.5,4,5,1497.34,12,25000000,East
Kathmandu,Phutung,3,3,5,1437.45,18,26000000,West
Kathmandu,Phutung,2.5,4,4,1369,20,29900000,West
Kathmandu,Phutung,3,3,6,1197.87,13,25000000,West
Kathmandu,Pingalasthan,3.5,7,7,1711.25,20,45000000,South East
Kathmandu,Purano Naikap,2.5,4,5,1711.25,10,30000000,West
Kathmandu,Purano Naikap,3,5,7,2806.45,13,48000000,North East
Kathmandu,Putalisadak,2.5,5,9,2738,13,87000000,West
Bhaktapur,Radhe Radhe,2.5,3,6,2738,14.5,62500000,South East
Lalitpur,Rajkulo,3,5,5,1060.975,13,20800000,North
Lalitpur,Rajkulo,2.5,4,4,1048.140625,20,27500000,South
Lalitpur,Rajkulo,3,4,5,1026.75,13,28100000,North
Kathmandu,Ramkot,3,3,5,1369,13,22000000,West
Kathmandu,Ramkot,3,4,3,2352.96,13,44900000,West
Kathmandu,Ramkot,3,4,4,1958.9462,13,42900000,West
Kathmandu,Ramkot,2.5,4,5,2160.8778,13,52300000,West
Kathmandu,Ramkot,2.5,4,4,2448.7972,13,54100000,West
Kathmandu,Ramkot,2.5,5,3,2213.4972,13,49999999,West
Kathmandu,Ramkot,2.5,3,3,1176.48,13,51000000,West
Kathmandu,Ramkot,2,2,4,1369,20,15500000,North
Kathmandu,Ramkot,2.5,2,5,1369,16,16800000,West
Kathmandu,Ramkot,2.5,3,3,1129.425,10,17500000,South East
Kathmandu,Ramkot,2,2,4,1711.25,20,17500000,North
Kathmandu,Ramkot,2.5,4,2,1197.875,13,19000000,South
Kathmandu,Ramkot,3,3,4,1326.21875,20,19000000,East
Kathmandu,Ramkot,2.5,4,5,1129.425,10,23000000,North West
Kathmandu,Raniban,3,4,6,1197.875,13,28500000,West
Kathmandu,Raniban,2.5,3,5,1540.125,10,23500000,West
Kathmandu,Raniban,2.5,4,6,1900,20,28000000,South
Kathmandu,Raniban,2,3,3,1026.75,13,30000000,West
Kathmandu,Raniban,3.5,5,6,1437.45,14,31000000,South West
Kathmandu,Raniban,3,3,7,2053.5,14,33500000,East
Kathmandu,Raniban,2.5,5,6,1026.75,20,36000000,East
Kathmandu,Raniban,3,5,5,1711.25,13,47500000,South
Kathmandu,Ratomate,2.5,3,4,941.1875,10,13000000,West
Kathmandu,Rudreshwor,2.5,5,5,1711.25,13,35000000,West
Kathmandu,Rudreshwor,2.5,3,7,1711.25,18,37500000,North West
Kathmandu,Rudreshwor,2.5,5,5,2464.2,14,42000000,South
Kathmandu,Rudreshwor,2.5,5,5,2738,13,42500000,East
Kathmandu,Rudreshwor,3,5,5,2738,20,45000000,East
Kathmandu,Rudreshwor,2.5,3,4,2738,16,48000000,North East
Kathmandu,Rudreshwor,2.5,6,5,1745.475,13,49000000,East
Kathmandu,Rudreshwor,2.5,5,4,1745.475,13,50000000,South
Kathmandu,Rudreshwor,3,5,4,1745.475,16,50000000,East
Kathmandu,Rudreshwor,2.5,5,4,3080.25,20,55000000,South East
Kathmandu,Rudreshwor,2.5,5,5,2053.5,15,57500000,South
Kathmandu,Rudreshwor,3,5,5,2053.5,13,59500000,South
Kathmandu,Rudreshwor,2.5,4,5,2156.175,14,68000000,East
Kathmandu,Sai Baba chowk,2.5,3,6,1369,13,25000000,East
Lalitpur,Sainbu,3,3,5,1197.875,13,32500000,West
Lalitpur,Sainbu,2.5,3,3,2053.5,13,47500000,West
Lalitpur,Sainbu,3,5,5,1711.25,13,52500000,West
Lalitpur,Sainbu,3,5,5,1711.25,13,55000000,West
Lalitpur,Sainbu,3,4,4,1026.75,13,37500000,West
Lalitpur,Sainbu,3,4,4,1026.75,13,32500000,West
Lalitpur,Sainbu,3,3,6,1403.225,13,28000000,West
Lalitpur,Sainbu,3,4,4,1411.78,13,50000000,West
Lalitpur,Sainbu,3,3,4,1369,13,39000000,West
Lalitpur,Sainbu,3,3,4,1197.875,13,31000000,West
Lalitpur,Sainbu,2.5,3,5,855.625,13,21500000,West
Lalitpur,Sainbu,3.5,5,5,1026.75,13,25000000,East
Lalitpur,Sainbu,3,2.5,4,1369,15,30000000,North
Lalitpur,Sainbu,3,5,4,1095.2,15,35000000,South East
Lalitpur,Sainbu,3,4,7,1369,18,35000000,South East
Lalitpur,Sainbu,2.5,3,5,1745.475,14,36500000,North East
Kathmandu,Sainbu,3.5,8,7,1967.93,16,47500000,North East
Lalitpur,Sainbu,2.5,4,5,1240.65,13,40000000,West
Lalitpur,Sainbu,2.5,5,4,2053.5,13,61500000,West
Lalitpur,Sainbu,3,4,5,2053.5,13,78000000,West
Lalitpur,Sainbu,3,3,4,1197.875,13,28500000,West
Bhaktapur,Sallaghari,3,3,5,1668.46,13,32000000,West
Bhaktapur,Sallaghari,2.5,3,6,1369,13,25000000,North West
Bhaktapur,Sallaghari,2.5,3,6,1369,13,25000000,North West
Kathmandu,Samakhusi,3,5,6,1026.75,13,39000000,West
Kathmandu,Samakhusi,3,4,6,1197.87,13,35500000,West
Kathmandu,Samakhusi,3,4,6,1197.87,13,35500000,West
Kathmandu,Samakhusi,3,4,5,855.625,16,20500000,South
Kathmandu,Samakhusi,3,4,9,1026.75,13,22500000,South
Kathmandu,Samakhusi,3,5,6,1454.5625,13,23000000,North West
Kathmandu,Samakhusi,3.5,4,6,1026.75,10,25500000,North
Kathmandu,Samakhusi,3,3,6,1369,13,27500000,West
Kathmandu,Samakhusi,2.5,6,6,1369,15.12944333,30000000,East
Kathmandu,Samakhusi,3,4,5,1129.425,15,30500000,West
Kathmandu,Samakhusi,2.5,5,6,1369,13,32000000,East
Kathmandu,Samakhusi,3,6,6,1369,15,32000000,East
Kathmandu,Samakhusi,2,4,6,1369,16,32000000,East
Kathmandu,Samakhusi,2.5,5,6,1369,13,33000000,North
Kathmandu,Samakhusi,3,4,4,1026.75,13,34500000,East
Kathmandu,Samakhusi,2.5,4,4,1026.75,13,34500000,East
Kathmandu,Samakhusi,2.5,3,4,1711.25,16.5,35000000,South West
Kathmandu,Samakhusi,2,3,6,1711.25,15,35000000,East
Kathmandu,Samakhusi,3,6,5,1369,15,44000000,East
Kathmandu,Samakhusi,2.5,4,7,1711.25,10,45000000,East
Kathmandu,Samakhusi,3,6,5,2395.75,14,55000000,South
Kathmandu,Samakhusi,2,4,5,2395.75,14,55000000,South East
Kathmandu,Samakhusi,3,7,7,2395.75,20,55000000,North
Kathmandu,Samakhusi,2.5,5,6,2395.75,20,55000000,East
Kathmandu,Samakhusi,2.5,3,5,1779.7,13,42000000,West
Kathmandu,Samakhusi,2.5,3,5,1026.75,13,25000000,West
Kathmandu,Samakhusi,3,4,4,3080.25,13,60000000,West
Kathmandu,Samakhusi,2.5,5,9,2053.5,13,55000000,West
Kathmandu,Samakhusi,2.5,3,5,1711.25,13,47000000,West
Kathmandu,Samakhusi,2.5,3,5,3422.5,13,65000000,West
Kathmandu,Samakhusi,2.5,3,4,513.375,13,11000000,West
Lalitpur,Sampang Chowk,2.5,5,5,787.175,13,23000000,South
Lalitpur,Sampang Chowk,2.5,4,7,1437.45,13,38000000,North East
Lalitpur,Sanagau,2.5,3,5,855.625,13,13200000,West
Lalitpur,Sanagaun,3,4,5,1197.875,13,24000000,West
Lalitpur,Sanagaun,3,5,9,1112.31,13,24000000,West
Lalitpur,Sanagaun,3,3,5,962.57,13,23500000,West
Lalitpur,Sanagaun,3,3,5,1026.75,13,20000000,West
Lalitpur,Sanagaun,3,5,9,1026.75,13,23500000,West
Lalitpur,Sanagaun,3,3,5,1095.2,13,25000000,West
Lalitpur,Sanagaun,3,3,5,1112.31,13,25000000,West
Lalitpur,Sanagaun,2.5,3,6,1437.45,13,32000000,West
Lalitpur,Sanagaun,2.5,3,5,1197.875,13,18500000,East
Lalitpur,Sanagaun,2,2,5,1369,20,21500000,East
Lalitpur,Sanagaun,3,4,3,1454.5625,20,22000000,South
Lalitpur,Sanagaun,2.5,3,5,962.57,13,13500000,West
Lalitpur,Sanagaun,2.5,4,8,1069.53,12,19900000,East
Lalitpur,Sanagaun,2.5,3,4,1026.75,11.5,20400000,South West
Lalitpur,Sanagaun,2.5,3,4,1026.75,20,21500000,North East
Lalitpur,Sanagaun,2.5,3,5,1967.93,13,28000000,East
Lalitpur,Sanagaun,3,5,5,1403.225,14.5,30500000,North East
Lalitpur,Sanagaun,2.5,4,5,1369,13,32500000,East
Lalitpur,Sanagaun,2.5,6,8,1437.45,13,33000000,South East
Lalitpur,Sanagaun,2.5,4,7,1711.25,20,33500000,East
Lalitpur,Sanepa,2.5,3,1,1454.56,13,52500000,West
Lalitpur,Sanepa,2.5,3,5,2738,13,85000000,West
Lalitpur,Sanepa,3,2,8,1266.325,13,28000000,West
Lalitpur,Sanepa,3,4,7,2053.5,13,67000000,West
Lalitpur,Sanepa,2.5,4,1,1711.25,13,55000000,West
Lalitpur,Sanepa,2.5,5,6,1411.78,12,30000000,East
Lalitpur,Sanepa,3,4,4,1369,13,30000000,North
Lalitpur,Sanepa,2.5,3,4,1095.2,20,30000000,East
Lalitpur,Sanepa,3,4,6,1540.125,12,32500000,East
Lalitpur,Sanepa,3,2,3,855.625,13,35000000,South East
Lalitpur,Sanepa,2.5,5,6,1026.75,10,41000000,South East
Lalitpur,Sanepa,2.5,4,5,1711.25,10,45000000,South East
Lalitpur,Sanepa,2.5,6,5,1711.25,13,63500000,North East
Lalitpur,Sanepa,2.5,5,5,2700,14,63500000,North West
Lalitpur,Sanepa,2.5,5,6,1711.25,16,65000000,North East
Lalitpur,Sanepa,2.5,6,6,2738,10,68000000,South East
Lalitpur,Sanepa,2,2,5,3080.25,20,75000000,South
Kathmandu,Sanepa,2.5,4,6,3080.25,13,77000000,East
Lalitpur,Sanepa,2.5,4,4,3148.7,16,77500000,East
Lalitpur,Sanepa,3,4,5,1711.25,13,60000000,West
Kathmandu,Sankhamul,2.5,3,7,1240.65625,12,35000000,West
Kathmandu,Sankhamul,3.5,3,6,1026.75,13,37000000,East
Kathmandu,Sankhamul,2.5,5,5,1369,13,42500000,West
Bhaktapur,Sano Thimi,3,4,4,1369,13,30000000,West
Bhaktapur,Sano Thimi,3.5,3,5,1095.2,16,21500000,North West
Bhaktapur,Sano Thimi,2.5,3,5,1197.875,20,24500000,North
Bhaktapur,Sano Thimi,2.5,4,6,1625.68,13,38000000,West
Bhaktapur,Sano thimi,2.5,5,6,1369,15,49000000,East
Kathmandu,Sanobharyang,2.5,2,4,2566.87,13,40000000,West
Kathmandu,Sanobharyang,3,3,5,1026.75,15,23500000,East
Kathmandu,Sanobharyang,3,3,5,2053.5,13,50000000,South East
Kathmandu,Sanobharyang,3,3,5,1095.2,13,36000000,West
Kathmandu,Sanobharyang,2,2,8,1796.8125,14,22000000,East
Kathmandu,Sanobharyang,3,3,5,1112.3125,14,22500000,East
Kathmandu,Sanobharyang,3,5,6,1112.3125,14,22500000,East
Kathmandu,Sanobharyang,2.5,4,6,1197.875,13,23000000,West
Kathmandu,Sanobharyang,3,3,5,1112.3125,14,23000000,East
Kathmandu,Sanobharyang,2,2,7,1347.609375,16,31500000,North
Kathmandu,Sanobharyang,3,3,7,1454.5625,16,36000000,West
