Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
28000000,Pasikot,3,4,4,1026.75,13,Kathmandu,West
28500000,Pasikot,3,4,6,1369,13,Kathmandu,West
28000000,Pasikot,3,3,5,1369,13,Kathmandu,West
28000000,Pasikot,3,4,5,1369,13,Kathmandu,West
34500000,Pasikot,3,3,3,1369,13,Kathmandu,West
30000000,Pasikot,3,5,8,1540.125,13,Kathmandu,West
33000000,Pasikot,3,3,5,1711.25,13,Kathmandu,West
42500000,Pasikot,3.5,4,6,2053.5,13,Kathmandu,West
50000000,Pasikot,3,2,5,3080.25,13,Kathmandu,West
28000000,Pasikot,3,4,8,1711.25,13,Kathmandu,West
28000000,Pasikot,2.5,5,8,1711.25,13,Kathmandu,West
16800000,Pasikot,3,5,5,1026.75,14,Kathmandu,North East
17500000,Pasikot,3,2,6,1197.875,12,Kathmandu,North
22500000,Pasikot,3,5,6,1197.87,15,Kathmandu,South East
24000000,Pasikot,2.5,2,5,1369,20,Kathmandu,South East
24500000,Pasikot,2.5,5,6,1369,13,Kathmandu,South East
28000000,Pasikot,3.5,4,8,1711.25,13,Kathmandu,South
28000000,Pasikot,3,3,8,1796.8125,14,Kathmandu,East
30000000,Pasikot,3,4,5,1369,20,Kathmandu,West
30000000,Pasikot,2.5,4,5,1471.675,20,Kathmandu,South
30000000,Pasikot,2.5,5,4,1779.7,20,Kathmandu,North East
31000000,Pasikot,2.5,2,5,1411.78,12,Kathmandu,South East
31000000,Pasikot,2.5,3,5,1300.55,13,Kathmandu,East
32000000,Pasikot,2.5,4,5,2053.5,13,Kathmandu,South East
32000000,Pasikot,2.5,5,4,1882.375,20,Kathmandu,North
32500000,Pasikot,3.5,2,5,1745.475,10,Kathmandu,East
32500000,Pasikot,2.5,5,6,1754.03,14,Kathmandu,East
33000000,Pasikot,2.5,4,6,2053.5,13,Kathmandu,South East
33500000,Pasikot,2.5,4,5,1711.25,13,Kathmandu,South
34000000,Pasikot,2.5,4,5,1369,13,Kathmandu,South East
34000000,Pasikot,2.5,5,6,1711.25,13,Kathmandu,North East
34000000,Pasikot,2.5,5,5,1754.03,14,Kathmandu,East
35000000,Pasikot,3,6,7,1711.25,12,Kathmandu,South
35000000,Pasikot,2.5,4,5,1369,13,Kathmandu,South East
36000000,Pasikot,2.5,4,5,1711.25,13,Kathmandu,North
36000000,Pasikot,2.5,5,6,1711.25,13,Kathmandu,North East
38000000,Pasikot,2.5,3,5,1745.475,14,Kathmandu,South
38000000,Pasikot,2.5,3,5,1745.475,14,Kathmandu,South West
42500000,Pasikot,2.5,5,4,2738,15,Kathmandu,North East
45000000,Pasikot,2.5,3,4,2738,15,Kathmandu,North East
53500000,Pasikot,3.5,5,7,2429.975,18.5,Kathmandu,South West
40000000,Pasikot,3,3,5,2053.5,13,Kathmandu,West
33500000,Pasikot,3,3,5,1711.25,13,Kathmandu,West
28000000,Pasikot,3,3,5,1129.425,13,Kathmandu,West
37500000,Pepsicola,3,4,5,1369,13,Kathmandu,West
25000000,Pepsicola,3,3,6,1095.2,13,Kathmandu,West
40000000,Pepsicola,3,3,6,1369,13,Kathmandu,West
30000000,Pepsicola,3,4,4,1369,13,Kathmandu,West
28000000,Pepsicola,3,4,6,1711.25,13,Kathmandu,West
45000000,Pepsicola,3,3,5,1454.56,13,Kathmandu,West
27000000,Pepsicola,2.5,4,4,1060.975,13,Kathmandu,West
13500000,Pepsicola,3,3,4,1112.3125,13,Kathmandu,South East
16000000,Pepsicola,3,3,3,1026.75,13,Kathmandu,West
21500000,Pepsicola,2.5,6,6,1112.3125,13,Kathmandu,East
22000000,Pepsicola,3,4,6,1197.875,10,Kathmandu,East
22000000,Pepsicola,2.5,4,6,1133.7,20,Kathmandu,West
23000000,Pepsicola,3,5,5,1197.875,11,Kathmandu,North East
24000000,Pepsicola,2.5,3,6,1095.2,20,Kathmandu,East
25000000,Pepsicola,2.5,4,5,1026.75,18,Kathmandu,North East
25500000,Pepsicola,2.5,4,6,1454.5625,13,Kathmandu,West
26000000,Pepsicola,3.5,4,8,1026.75,10,Kathmandu,North
32500000,Pepsicola,3,4,5,1711.25,18,Kathmandu,South East
55500000,Pepsicola,3.5,6,6,2121.95,20,Kathmandu,South
67500000,Pepsicola,2.5,4,5,3000,20,Kathmandu,South
25000000,other,2.5,4,5,1497.34,12,Kathmandu,East
26000000,other,3,3,5,1437.45,18,Kathmandu,West
29900000,other,2.5,4,4,1369,20,Kathmandu,West
25000000,other,3,3,6,1197.87,13,Kathmandu,West
45000000,other,3.5,7,7,1711.25,20,Kathmandu,South East
30000000,other,2.5,4,5,1711.25,10,Kathmandu,West
48000000,other,3,5,7,2806.45,13,Kathmandu,North East
87000000,other,2.5,5,9,2738,13,Kathmandu,West
62500000,other,2.5,3,6,2738,14.5,Bhaktapur,South East
20800000,other,3,5,5,1060.975,13,Lalitpur,North
27500000,other,2.5,4,4,1048.140625,20,Lalitpur,South
28100000,other,3,4,5,1026.75,13,Lalitpur,North
22000000,Ramkot,3,3,5,1369,13,Kathmandu,West
44900000,Ramkot,3,4,3,2352.96,13,Kathmandu,West
42900000,Ramkot,3,4,4,1958.9462,13,Kathmandu,West
52300000,Ramkot,2.5,4,5,2160.8778,13,Kathmandu,West
54100000,Ramkot,2.5,4,4,2448.7972,13,Kathmandu,West
49999999,Ramkot,2.5,5,3,2213.4972,13,Kathmandu,West
51000000,Ramkot,2.5,3,3,1176.48,13,Kathmandu,West
15500000,Ramkot,2,2,4,1369,20,Kathmandu,North
16800000,Ramkot,2.5,2,5,1369,16,Kathmandu,West
17500000,Ramkot,2.5,3,3,1129.425,10,Kathmandu,South East
17500000,Ramkot,2,2,4,1711.25,20,Kathmandu,North
19000000,Ramkot,2.5,4,2,1197.875,13,Kathmandu,South
19000000,Ramkot,3,3,4,1326.21875,20,Kathmandu,East
23000000,Ramkot,2.5,4,5,1129.425,10,Kathmandu,North West
28500000,Raniban,3,4,6,1197.875,13,Kathmandu,West
23500000,Raniban,2.5,3,5,1540.125,10,Kathmandu,West
28000000,Raniban,2.5,4,6,1900,20,Kathmandu,South
30000000,Raniban,2,3,3,1026.75,13,Kathmandu,West
31000000,Raniban,3.5,5,6,1437.45,14,Kathmandu,South West
33500000,Raniban,3,3,7,2053.5,14,Kathmandu,East
36000000,Raniban,2.5,5,6,1026.75,20,Kathmandu,East
47500000,Raniban,3,5,5,1711.25,13,Kathmandu,South
35000000,Rudreshwor,2.5,5,5,1711.25,13,Kathmandu,West
37500000,Rudreshwor,2.5,3,7,1711.25,18,Kathmandu,North West
42000000,Rudreshwor,2.5,5,5,2464.2,14,Kathmandu,South
42500000,Rudreshwor,2.5,5,5,2738,13,Kathmandu,East
45000000,Rudreshwor,3,5,5,2738,20,Kathmandu,East
48000000,Rudreshwor,2.5,3,4,2738,16,Kathmandu,North East
49000000,Rudreshwor,2.5,6,5,1745.475,13,Kathmandu,East
50000000,Rudreshwor,2.5,5,4,1745.475,13,Kathmandu,South
50000000,Rudreshwor,3,5,4,1745.475,16,Kathmandu,East
55000000,Rudreshwor,2.5,5,4,3080.25,20,Kathmandu,South East
57500000,Rudreshwor,2.5,5,5,2053.5,15,Kathmandu,South
59500000,Rudreshwor,3,5,5,2053.5,13,Kathmandu,South
68000000,Rudreshwor,2.5,4,5,2156.175,14,Kathmandu,East
25000000,other,2.5,3,6,1369,13,Kathmandu,East
32500000,Sainbu,3,3,5,1197.875,13,Lalitpur,West
47500000,Sainbu,2.5,3,3,2053.5,13,Lalitpur,West
52500000,Sainbu,3,5,5,1711.25,13,Lalitpur,West
55000000,Sainbu,3,5,5,1711.25,13,Lalitpur,West
37500000,Sainbu,3,4,4,1026.75,13,Lalitpur,West
32500000,Sainbu,3,4,4,1026.75,13,Lalitpur,West
28000000,Sainbu,3,3,6,1403.225,13,Lalitpur,West
50000000,Sainbu,3,4,4,1411.78,13,Lalitpur,West
39000000,Sainbu,3,3,4,1369,13,Lalitpur,West
31000000,Sainbu,3,3,4,1197.875,13,Lalitpur,West
25000000,Sainbu,3.5,5,5,1026.75,13,Lalitpur,East
30000000,Sainbu,3,2.5,4,1369,15,Lalitpur,North
35000000,Sainbu,3,5,4,1095.2,15,Lalitpur,South East
35000000,Sainbu,3,4,7,1369,18,Lalitpur,South East
36500000,Sainbu,2.5,3,5,1745.475,14,Lalitpur,North East
47500000,Sainbu,3.5,8,7,1967.93,16,Kathmandu,North East
40000000,Sainbu,2.5,4,5,1240.65,13,Lalitpur,West
61500000,Sainbu,2.5,5,4,2053.5,13,Lalitpur,West
78000000,Sainbu,3,4,5,2053.5,13,Lalitpur,West
28500000,Sainbu,3,3,4,1197.875,13,Lalitpur,West
32000000,other,3,3,5,1668.46,13,Bhaktapur,West
25000000,other,2.5,3,6,1369,13,Bhaktapur,North West
25000000,other,2.5,3,6,1369,13,Bhaktapur,North West
39000000,Samakhusi,3,5,6,1026.75,13,Kathmandu,West
35500000,Samakhusi,3,4,6,1197.87,13,Kathmandu,West
35500000,Samakhusi,3,4,6,1197.87,13,Kathmandu,West
22500000,Samakhusi,3,4,9,1026.75,13,Kathmandu,South
23000000,Samakhusi,3,5,6,1454.5625,13,Kathmandu,North West
25500000,Samakhusi,3.5,4,6,1026.75,10,Kathmandu,North
27500000,Samakhusi,3,3,6,1369,13,Kathmandu,West
30000000,Samakhusi,2.5,6,6,1369,15.12944333,Kathmandu,East
30500000,Samakhusi,3,4,5,1129.425,15,Kathmandu,West
32000000,Samakhusi,2.5,5,6,1369,13,Kathmandu,East
32000000,Samakhusi,3,6,6,1369,15,Kathmandu,East
32000000,Samakhusi,2,4,6,1369,16,Kathmandu,East
33000000,Samakhusi,2.5,5,6,1369,13,Kathmandu,North
34500000,Samakhusi,3,4,4,1026.75,13,Kathmandu,East
34500000,Samakhusi,2.5,4,4,1026.75,13,Kathmandu,East
35000000,Samakhusi,2.5,3,4,1711.25,16.5,Kathmandu,South West
35000000,Samakhusi,2,3,6,1711.25,15,Kathmandu,East
44000000,Samakhusi,3,6,5,1369,15,Kathmandu,East
45000000,Samakhusi,2.5,4,7,1711.25,10,Kathmandu,East
55000000,Samakhusi,3,6,5,2395.75,14,Kathmandu,South
55000000,Samakhusi,2,4,5,2395.75,14,Kathmandu,South East
55000000,Samakhusi,3,7,7,2395.75,20,Kathmandu,North
55000000,Samakhusi,2.5,5,6,2395.75,20,Kathmandu,East
42000000,Samakhusi,2.5,3,5,1779.7,13,Kathmandu,West
25000000,Samakhusi,2.5,3,5,1026.75,13,Kathmandu,West
60000000,Samakhusi,3,4,4,3080.25,13,Kathmandu,West
55000000,Samakhusi,2.5,5,9,2053.5,13,Kathmandu,West
47000000,Samakhusi,2.5,3,5,1711.25,13,Kathmandu,West
65000000,Samakhusi,2.5,3,5,3422.5,13,Kathmandu,West
38000000,other,2.5,4,7,1437.45,13,Lalitpur,North East
24000000,Sanagaun,3,4,5,1197.875,13,Lalitpur,West
24000000,Sanagaun,3,5,9,1112.31,13,Lalitpur,West
20000000,Sanagaun,3,3,5,1026.75,13,Lalitpur,West
23500000,Sanagaun,3,5,9,1026.75,13,Lalitpur,West
25000000,Sanagaun,3,3,5,1095.2,13,Lalitpur,West
25000000,Sanagaun,3,3,5,1112.31,13,Lalitpur,West
32000000,Sanagaun,2.5,3,6,1437.45,13,Lalitpur,West
18500000,Sanagaun,2.5,3,5,1197.875,13,Lalitpur,East
21500000,Sanagaun,2,2,5,1369,20,Lalitpur,East
22000000,Sanagaun,3,4,3,1454.5625,20,Lalitpur,South
19900000,Sanagaun,2.5,4,8,1069.53,12,Lalitpur,East
20400000,Sanagaun,2.5,3,4,1026.75,11.5,Lalitpur,South West
21500000,Sanagaun,2.5,3,4,1026.75,20,Lalitpur,North East
28000000,Sanagaun,2.5,3,5,1967.93,13,Lalitpur,East
30500000,Sanagaun,3,5,5,1403.225,14.5,Lalitpur,North East
32500000,Sanagaun,2.5,4,5,1369,13,Lalitpur,East
33000000,Sanagaun,2.5,6,8,1437.45,13,Lalitpur,South East
33500000,Sanagaun,2.5,4,7,1711.25,20,Lalitpur,East
85000000,Sanepa,2.5,3,5,2738,13,Lalitpur,West
28000000,Sanepa,3,2,8,1266.325,13,Lalitpur,West
67000000,Sanepa,3,4,7,2053.5,13,Lalitpur,West
30000000,Sanepa,2.5,5,6,1411.78,12,Lalitpur,East
30000000,Sanepa,3,4,4,1369,13,Lalitpur,North
30000000,Sanepa,2.5,3,4,1095.2,20,Lalitpur,East
32500000,Sanepa,3,4,6,1540.125,12,Lalitpur,East
41000000,Sanepa,2.5,5,6,1026.75,10,Lalitpur,South East
45000000,Sanepa,2.5,4,5,1711.25,10,Lalitpur,South East
63500000,Sanepa,2.5,6,5,1711.25,13,Lalitpur,North East
63500000,Sanepa,2.5,5,5,2700,14,Lalitpur,North West
65000000,Sanepa,2.5,5,6,1711.25,16,Lalitpur,North East
68000000,Sanepa,2.5,6,6,2738,10,Lalitpur,South East
75000000,Sanepa,2,2,5,3080.25,20,Lalitpur,South
77000000,Sanepa,2.5,4,6,3080.25,13,Kathmandu,East
77500000,Sanepa,2.5,4,4,3148.7,16,Lalitpur,East
60000000,Sanepa,3,4,5,1711.25,13,Lalitpur,West
35000000,other,2.5,3,7,1240.65625,12,Kathmandu,West
37000000,other,3.5,3,6,1026.75,13,Kathmandu,East
42500000,other,2.5,5,5,1369,13,Kathmandu,West
30000000,other,3,4,4,1369,13,Bhaktapur,West
21500000,other,3.5,3,5,1095.2,16,Bhaktapur,North West
24500000,other,2.5,3,5,1197.875,20,Bhaktapur,North
38000000,other,2.5,4,6,1625.68,13,Bhaktapur,West
49000000,other,2.5,5,6,1369,15,Bhaktapur,East
40000000,Sanobharyang,2.5,2,4,2566.87,13,Kathmandu,West
23500000,Sanobharyang,3,3,5,1026.75,15,Kathmandu,East
50000000,Sanobharyang,3,3,5,2053.5,13,Kathmandu,South East
36000000,Sanobharyang,3,3,5,1095.2,13,Kathmandu,West
22000000,Sanobharyang,2,2,8,1796.8125,14,Kathmandu,East
22500000,Sanobharyang,3,3,5,1112.3125,14,Kathmandu,East
22500000,Sanobharyang,3,5,6,1112.3125,14,Kathmandu,East
23000000,Sanobharyang,2.5,4,6,1197.875,13,Kathmandu,West
23000000,Sanobharyang,3,3,5,1112.3125,14,Kathmandu,East
31500000,Sanobharyang,2,2,7,1347.609375,16,Kathmandu,North
36000000,Sanobharyang,3,3,7,1454.5625,16,Kathmandu,West
42500000,Sanobharyang,3.5,7,6,1903.76,20,Kathmandu,South West
45000000,Sanobharyang,2.5,5,4,1711.25,20,Kathmandu,North
29000000,Sanobharyang,2.5,4,7,1732.64,20,Kathmandu,West
40000000,other,2.5,4,4,2395.75,13,Kathmandu,North East
22500000,Satdobato,3,3,6,1026.75,13,Lalitpur,West
35000000,Satdobato,3,2,2,1369,13,Lalitpur,West
35000000,Satdobato,3,4,5,1369,13,Lalitpur,West
26000000,Satdobato,3,3,4,1026.75,13,Lalitpur,West
28000000,Satdobato,2.5,4,5,1369,13,Lalitpur,West
20000000,Satdobato,3,4,5,1048.140625,16,Lalitpur,North
25000000,Satdobato,2.5,3,5,2053.5,10,Lalitpur,North
26000000,Satdobato,2.5,3,4,1026.75,13,Lalitpur,East
32500000,Satdobato,3,4,5,1625.6875,10,Lalitpur,South East
45000000,Satdobato,2.5,5,5,2087.725,13,Lalitpur,West
56000000,Satdobato,2.5,3,5,2738,13,Lalitpur,West
47500000,Satdobato,3,3,5,2087.725,13,Lalitpur,West
25000000,other,2.5,2,4,1796.81,12,Kathmandu,North
28000000,Satungal,3,3,5,1369,13,Kathmandu,West
29500000,Satungal,3,3,3,1437.45,13,Kathmandu,West
22000000,Satungal,3,3,5,1668.46,13,Kathmandu,West
28000000,Satungal,3,3,4,1711.25,13,Kathmandu,West
21000000,Satungal,2.5,4,4,1026.75,13,Kathmandu,West
18000000,Satungal,2.5,4,5,1240.65625,13,Kathmandu,East
21000000,Satungal,3,3,7,1026.75,13,Kathmandu,South East
22500000,Satungal,2.5,3,4,1732.64,16,Kathmandu,East
23000000,Satungal,3.5,4,6,1197.875,14,Kathmandu,North East
29000000,Satungal,3.5,5,8,1369,20,Kathmandu,North East
29500000,Satungal,2.5,4,4,1437.45,13,Kathmandu,North West
26500000,other,3,8,8,1369,13,Lalitpur,West
47500000,Shankhamul,3,2,5,1540.125,13,Kathmandu,West
31500000,Shankhamul,3,3,4,1026.75,10,Kathmandu,South East
40000000,Shankhamul,2.5,3,7,1369,13,Kathmandu,West
45000000,Shankhamul,2.5,8,8,1095.2,13,Kathmandu,South
68000000,Shankhamul,3.5,3,7,2566.87,20,Kathmandu,North East
33000000,other,2.5,3,5,1711.25,15,Kathmandu,West
43500000,other,3,3,7,2652.4375,13,Kathmandu,West
43500000,other,3,3,7,2498.425,13,Kathmandu,West
19000000,other,2.5,3,5,1197.87,13,Lalitpur,South
19500000,other,2.5,4,4,1026.75,13,Lalitpur,North
29000000,other,2.5,4,4,1369,20,Lalitpur,East
57500000,other,2.5,5,4,2395.75,20,Kathmandu,South
59000000,other,2.5,5,4,2459.92,20,Kathmandu,South East
29000000,other,3,4,5,1369,13,Lalitpur,West
25000000,other,2.5,5,7,1369,13,Lalitpur,West
19000000,other,2.5,4,6,1369,13,Lalitpur,West
29500000,other,3,5,6,1369,13,Lalitpur,West
22000000,other,2.5,3,4,1026.75,20,Lalitpur,North
23000000,other,3,4,4,1026.75,13,Lalitpur,West
25500000,other,3,4,5,1026.75,13,Lalitpur,West
22000000,other,3,3,4,1026.75,13,Lalitpur,West
65000000,other,3,4,3,2053.5,13,Kathmandu,West
55100000,other,3,5,7,2053.5,13,Kathmandu,East
26000000,Sipadol,3,3,5,1369,13,Bhaktapur,West
16500000,Sipadol,3,3,8,1304.82,13,Bhaktapur,West
19000000,Sipadol,3,3,7,1197.875,10,Bhaktapur,East
19000000,Sipadol,3.5,4,7,1026.75,20,Bhaktapur,West
19500000,Sipadol,3,3,6,1197.875,10,Bhaktapur,East
23000000,Sipadol,2.5,3,5,1403.225,12,Bhaktapur,South West
23000000,Sipadol,2.5,3,5,1561.51,12,Bhaktapur,South West
37500000,Sipadol,3,4,7,1540.125,20,Bhaktapur,North
48000000,Sipadol,3.5,5,7,2053.5,15,Bhaktapur,West
25500000,other,2.5,3,3,1711.25,13,Bhaktapur,West
25000000,other,2.5,4,4,1133.7,16,Bhaktapur,West
26000000,other,2,3,3,1711.25,13,Bhaktapur,South West
25000000,other,2.5,4,4,1026.75,13,Lalitpur,East
31000000,Sitapaila,3,3,5,1197.87,13,Kathmandu,West
45000000,Sitapaila,3,4,5,2738,13,Kathmandu,West
25000000,Sitapaila,3,4,4,2395.75,13,Kathmandu,West
28500000,Sitapaila,3,3,6,1240.65,13,Kathmandu,West
27000000,Sitapaila,3,2,5,1197.875,13,Kathmandu,West
30000000,Sitapaila,3,3,6,1026.75,13,Kathmandu,West
40000000,Sitapaila,3,5,7,1540.125,13,Kathmandu,West
12000000,Sitapaila,2,2,4,1112.3125,13,Kathmandu,North East
14500000,Sitapaila,2.5,3,3,1095.2,10,Kathmandu,East
17000000,Sitapaila,2.5,2,4,1048.14,15,Kathmandu,East
17500000,Sitapaila,2.5,4,5,1112.3125,16,Kathmandu,North
17500000,Sitapaila,2.5,3,3,1347.6,10,Kathmandu,South West
18000000,Sitapaila,3,4,4,1112.3125,13,Kathmandu,North
18500000,Sitapaila,2,3,3,1283.4375,10,Kathmandu,South
20500000,Sitapaila,2.5,4,4,1283.4375,13,Kathmandu,East
21000000,Sitapaila,2,2,5,1197.875,13,Kathmandu,South
21000000,Sitapaila,2.5,5,6,1369,14,Kathmandu,East
21500000,Sitapaila,2.5,4,4,1283.43,13,Kathmandu,East
22000000,Sitapaila,3,4,3,1026.75,14,Kathmandu,East
22500000,Sitapaila,2.5,3,4,1060.975,18,Kathmandu,North
23500000,Sitapaila,2,3,7,1240.65625,13,Kathmandu,East
24000000,Sitapaila,2.5,4,4,1369,13,Kathmandu,East
24000000,Sitapaila,3,5,8,1369,14,Kathmandu,West
24000000,Sitapaila,2.5,4,4,1437.45,16,Kathmandu,North
25000000,Sitapaila,3.5,3,6,1369,20,Kathmandu,North
25300000,Sitapaila,2.5,5,5,1390.39,13,Kathmandu,East
25500000,Sitapaila,3,4,5,1475.953125,13,Kathmandu,East
25500000,Sitapaila,3,6,6,1369,13,Kathmandu,East
26000000,Sitapaila,2.5,3,5,1403.225,16.5,Kathmandu,South
26500000,Sitapaila,2.5,4,6,1129.425,20,Kathmandu,West
27000000,Sitapaila,2.5,3,4,1403.225,13,Kathmandu,East
27000000,Sitapaila,2.5,4,5,1540.125,13,Kathmandu,North
27000000,Sitapaila,2.5,4,4,1095.2,20,Kathmandu,South
27500000,Sitapaila,2.5,4,4,1090.92,12,Kathmandu,North East
29000000,Sitapaila,2.5,4,4,1711.25,10,Kathmandu,West
29000000,Sitapaila,3,4,6,2053.5,10,Kathmandu,East
29500000,Sitapaila,2.5,5,5,1711.25,13,Kathmandu,North
29500000,Sitapaila,2.5,3,4,1437.45,16,Kathmandu,South
29500000,Sitapaila,3,3,4,2395.75,20,Kathmandu,South East
30000000,Sitapaila,2,4,6,1369,11,Kathmandu,North West
30000000,Sitapaila,2.5,3,6,1437.45,12,Kathmandu,North
30000000,Sitapaila,2.5,2,2,1197.875,13,Kathmandu,East
30500000,Sitapaila,2.5,5,6,2395.75,18,Kathmandu,East
31000000,Sitapaila,2.5,4,5,1369,13,Kathmandu,South East
31500000,Sitapaila,2.5,5,5,1711.25,13,Kathmandu,East
31500000,Sitapaila,2.5,5,6,1818.2,16,Kathmandu,East
35500000,Sitapaila,2.5,4,6,1500,10,Kathmandu,East
35500000,Sitapaila,3,4,6,1369,12,Kathmandu,East
36500000,Sitapaila,2.5,3,4,1437.45,20,Kathmandu,North East
37500000,Sitapaila,2.5,3,4,2395.75,13,Kathmandu,South
38000000,Sitapaila,3.5,7,7,2156.175,11.5,Kathmandu,East
38000000,Sitapaila,2.5,6,6,2053.5,13,Kathmandu,East
47000000,Sitapaila,2.5,3,5,2121.95,20,Kathmandu,West
49500000,Sitapaila,3.5,7,8,2806.45,12,Kathmandu,South East
53600000,Sitapaila,3.5,4,3,2203.234375,20,Kathmandu,North
46500000,Sitapaila,2.5,2,3,1882.375,13,Kathmandu,West
26600000,Sitapaila,3,3,4,1369,13,Kathmandu,West
20000000,Sitapaila,3,3,5,1026.75,13,Kathmandu,West
55000000,Sitapaila,3,4,4,2395.75,13,Kathmandu,West
55000000,Sitapaila,3,3,5,3080.25,13,Kathmandu,West
37500000,Sitapaila,3,4,4,1369,13,Kathmandu,West
20000000,Sitapaila,2.5,3,5,1540.125,13,Kathmandu,West
38000000,Sitapaila,2.5,4,7,2395.75,13,Kathmandu,West
16000000,Sitapakha,2.5,2,4,1026.75,13,Lalitpur,West
32500000,Sitapakha,3,5,6,1283.43,13,Lalitpur,West
28500000,Sitapakha,3,5,6,1197.87,13,Lalitpur,West
27500000,Sitapakha,3,4,4,1197.87,13,Lalitpur,West
33500000,Sitapakha,3,4,6,1475.95,13,Lalitpur,West
27500000,Sitapakha,3,4,5,1369,13,Lalitpur,West
36500000,Sitapakha,3,4,5,1369,13,Lalitpur,West
27500000,Sitapakha,3,5,6,1026.75,13,Lalitpur,West
26500000,Sitapakha,3,4,5,1112.31,13,Lalitpur,West
27500000,Sitapakha,3,4,5,1155.09,13,Lalitpur,West
28000000,Sitapakha,3,4,6,1197.87,13,Lalitpur,West
47500000,Sitapakha,3,4,3,1369,13,Lalitpur,West
28000000,Sitapakha,3,5,7,1369,13,Lalitpur,West
21000000,Sitapakha,2.5,4,8,1026.75,13,Lalitpur,West
29500000,Sitapakha,3,4,6,1026.75,13,Lalitpur,West
25000000,Sitapakha,3,3,6,1026.75,13,Lalitpur,West
25500000,Sitapakha,3,4,5,1369,13,Lalitpur,West
24500000,Sitapakha,3,3,6,1026.75,13,Lalitpur,West
28000000,Sitapakha,3,4,6,1369,13,Lalitpur,West
34000000,Sitapakha,2.5,4,6,1540.12,13,Lalitpur,West
35000000,Sitapakha,2.5,4,5,1369,13,Lalitpur,West
30000000,other,2.5,3,3,2400,13,Kathmandu,South
42500000,other,2.5,2,4,1369,13,Kathmandu,West
20000000,other,2.5,3,4,1026.75,10,Lalitpur,South
22500000,other,3,3,7,1095.2,20,Bhaktapur,North West
30000000,other,2.5,5,5,1711.25,18,Bhaktapur,West
27499999,other,3,3,7,1197.87,13,Bhaktapur,North East
29500000,other,3,3,8,1500,10,Bhaktapur,South
16000000,Sukedhara,2.5,3,6,1026.75,20,Kathmandu,East
21000000,Sukedhara,2,3,6,1026.75,14,Kathmandu,North
26000000,Sukedhara,2,4,6,1604.29,15,Kathmandu,East
29800000,Sukedhara,2.5,5,5,1711.25,13,Kathmandu,West
30000000,Sukedhara,3,5,6,1454.5625,15,Kathmandu,East
31800000,Sukedhara,2.5,5,5,1754.03,13,Kathmandu,South East
32500000,Sukedhara,2.5,4,6,1369,12,Kathmandu,South East
32500000,Sukedhara,2,4,4,1283.4375,18,Kathmandu,East
35000000,Sukedhara,3.5,4,9,2010.71,12,Kathmandu,North East
35000000,Sukedhara,2.5,4,6,1369,13,Kathmandu,East
39000000,Sukedhara,2.5,4,6,1369,14,Kathmandu,South
40000000,Sukedhara,2.5,3,5,2053.5,12,Kathmandu,South East
42000000,Sukedhara,2.5,5,5,2053.5,13,Kathmandu,East
42000000,Sukedhara,3,5,5,2053.5,14,Kathmandu,East
42500000,Sukedhara,2,3,5,1711.25,12,Kathmandu,East
45000000,Sukedhara,2.5,3,5,2395.75,12,Kathmandu,East
45000000,Sukedhara,2.5,3,4,2395.75,15,Kathmandu,East
45000000,Sukedhara,3,6,6,2053.5,20,Kathmandu,East
45000000,Sukedhara,2.5,4,6,1369,20,Kathmandu,North
70000000,Sukedhara,2.5,3,4,2395.75,12,Kathmandu,East
26000000,Sukedhara,2.5,4,6,1026.75,13,Kathmandu,West
52500000,Sukedhara,2.5,5,5,1711.25,13,Kathmandu,West
48000000,Sukedhara,3,5,6,2053.5,13,Kathmandu,West
62500000,Sukedhara,3,3,5,2053.5,13,Kathmandu,West
36500000,Sukedhara,3,4,5,1369,13,Kathmandu,West
45000000,Sukedhara,2.5,3,5,2121.95,13,Kathmandu,West
70000000,Sukhedhara,2.5,3,4,2395.75,12,Kathmandu,East
36000000,Sukhedhara,3,5,5,1283.43,13,Kathmandu,West
39000000,Sukhedhara,3,5,7,1369,13,Kathmandu,West
42500000,Sukhedhara,2.5,4,8,1369,13,Kathmandu,West
30000000,Sukhedhara,3,3,6,1283.43,13,Kathmandu,West
35500000,Sukhedhara,3,3,5,1437.45,13,Kathmandu,West
29000000,Sukhedhara,2.5,3,8,1369,13,Kathmandu,West
25000000,Sukhedhara,3,3,6,1026.75,13,Kathmandu,West
22500000,Sunakothi,3,2,3,1026.75,13,Lalitpur,West
40000000,Sunakothi,3,4,4,1711.25,13,Lalitpur,West
25000000,Sunakothi,3,2,3,1026.75,13,Lalitpur,West
21000000,Sunakothi,2.5,3,4,1283.43,13,Lalitpur,West
79000000,Sunakothi,2.5,5,5,3422.5,13,Lalitpur,West
18000000,Sunakothi,3,3,5,1369,13,Lalitpur,West
22500000,Sunakothi,2.5,3,3,1711.25,13,Lalitpur,South East
35000000,Sunakothi,2.5,3,3,2053.5,13,Lalitpur,South East
35000000,Sunakothi,2,3,3,1369,18,Lalitpur,East
35000000,Sunakothi,2.5,4,5,1403.225,20,Lalitpur,East
36000000,Sunakothi,2.5,3,3,2053.5,20,Lalitpur,West
37500000,Sunakothi,2.5,4,3,1711.25,20,Lalitpur,North East
42500000,Sunakothi,2.5,3,3,2053.5,15,Lalitpur,East
