price,Location,Floor,Bathroom,Bedroom,Land,Road Size,Land Mark,url,182.25
36500000,Kathmandu > Sukedhara,25,4,5,1369,13,à¤¸à¥à¤•à¥‡à¤§à¤¾à¤°à¤¾ à¤…à¤ªà¤¾à¤°à¥à¤Ÿà¤®à¥‡à¤¨à¥à¤Ÿ à¤¨à¤œà¤¿à¤•,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sales-in-kathmandu/acadbecb019b49ccbb6c6dfe27f8ad16,
33500000,Kathmandu > Basundhara,25,4,5,1369,13,à¤µà¤¸à¥à¤¨à¥à¤§à¤°à¤¾ à¤šà¥Œà¤• à¤¨à¤œà¤¿à¤•à¥ˆ,https://hamrobazaar.com/for-sale-house/7-ana-house-for-sale-at-budhanilkantha-in-kathmandu/f0c2c0a7f21449d789790047e69ad1b9,
37500000,Kathmandu > Sitapaila (Nagarjun),25,4,4,1369,13,"Sitapaila, Kathmandu",https://hamrobazaar.com/for-sale-house/house-sale-on-hattigauda-chock-nira-in-kathmandu/a2980682c13a414f8938744cd27f75e4,
42500000,Imadol,0,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/5bhkhouseis-at-taukhel-lalitpur-in-lalitpur/9c6c6436d683473081a69c45f7255460,
32500000,Imadol,0,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-at-bhaisepati-heights-in-lalitpur/cc5b57bef2d641e3958483bfddcbda2d,
31500000,"Kuti Galli, माइजु बहल, चाबहिल",0,4,6,1369,13,chabahil,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/dea95dec52f846e0a98c991d58c73b4b,
40000000,"Shree Panchakanya Lower Secondary School, Gitanjali Marg, Laligurans Chok, Chappal Karkhana, Kathmandu",12,4,5,1369,13,Panchakanya Baluwatr,https://hamrobazaar.com/for-sale-house/ravibhawan-to-lampati-affordable-low-price-comm-in-kathmandu/325574ec64bb41e6b069503dce31e0c5,
19000000,"Orpach, Siddhipur, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44708, Nepal",15,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/25-in-kathmandu/b0036ba89e6049fcad478763332eb8fe,
31500000,खड्कागाउँ,2,4,6,1369,13,"karuna hospital, bhangal",https://hamrobazaar.com/for-sale-house/house-sell-in-bafal-kalanki-in-kathmandu/631072626bcc4e6681389a9bdd019a6c,
23000000,"बूढानीलकण्ठ, Budhanilkantha, काठमाडौं, Bagmati Pradesh, नेपाल",2,4,4,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-koteshwor-in-kathmandu/09b32ae3523541ef944d781fadf6adc3,
42500000,Imadol,2,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-kuleshwor-in-kathmandu/7e11e7aba10e4c10b1edc5f6caae72fa,
33500000,"बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",2,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-thaiba-lalitpur-in-lalitpur/74b9dc3565a64aca979e2cb1ba7ef352,
34000000,"बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",2,4,4,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/ec13a9b6b2e34fc8b83aa61d4b57ba2c,
35000000,"Satdobato, Lalitpur",25,4,5,1369,13,"Kist Hospital, Timilsina Chowk",https://hamrobazaar.com/for-sale-house/house-on-sale-at-new-buspark-gjbhos-3309-in-kathmandu/a4e69b40623c4547a149ecf6d75eea26,
39000000,"Khumaltar, Lalitpur",25,4,4,1369,13,,https://hamrobazaar.com/for-sale-house/buanglow-house-on-sale-at-madikatar-near-ring-road-in-kathmandu/9bde2d141b474d45866764d5fb0f39bf,
30000000,"Boudha, Kathmandu",25,4,9,1369,13,,https://hamrobazaar.com/for-sale-house/51-aana-house-for-sale-at-budhanilkantha-pasikot-in-kathmandu/1efa8628199a44f08795c35a8f84f431,
35000000,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,4,5,1369,13,pasikot futsal,https://hamrobazaar.com/for-sale-house/solid-bunglow-of-12-aana-at-bhatbhateni-near-aktiy-in-kathmandu/122cc9afc5174bada312b801e7d734a7,
35000000,"Imadol (Mahalaxmi), Lalitpur",25,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-kathmandu-in-kathmandu/a617ca4a64f34be2b95ce0ecfe183b72,
35000000,"Imadol (Mahalaxmi), Lalitpur",25,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bhaisepati-in-lalitpur/324209ba34fa4dbe8325358e78ffca76,
34500000,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",25,4,5,1369,13,New Milenium Scholl,https://hamrobazaar.com/for-sale-house/sale-of-home-in-kathmandu/36c868662f0341d4889e80d2c0784047,
25500000,"Tokha, काठमाडौं, Bagmati Pradesh, नेपाल",25,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-dhading/085cb629bc4045f6a9a9e51411a15c18,
35000000,"हत्तिवन, Dhapakhel, ललितपुर महानगरपालिका, ललितपुर, Bagmati Pradesh, नेपाल",25,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/1-ropani-land-with-house-on-rent-at-karyabinayak-in-lalitpur/0c92645d18cd48fdae1487154e518649,
41000000,खड्कागाउँ,3,4,7,1369,13,,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sale-at-basundhara-in-kathmandu/60673bc664ec4886a54c73245210798c,
32500000,"Tathagat International Public School, Gwarko-Lamatar, Imadol, Mahalaxmi, Lalitpur",3,4,4,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/f277dfed710644afa9845f4baba7e635,
37000000,Khadkagaon,3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-balkhu-in-kathmandu/a7365ee05f5f4d498b31717669aa8d60,
29500000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sell-nakhipot-in-lalitpur/433fb88bf6694748a879c29d50ed60ee,
32500000,"Aarogya Marg, Tutepani, Nakhipot",3,4,4,1369,13,ICIMOD Khumaltar,https://hamrobazaar.com/for-sale-house/house-on-sale-at-hattigaunda-in-kathmandu/f6e022ed1b8d42ba91d53ed23a45438a,
32500000,"सीतापाखा, इमाडोल",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-golfutar-in-kathmandu/8f233f69df514996bd4c8c4dc696ca86,
30000000,"Tokha Chandeswori Lower Secondary School, जाल्पा चोक, टोखा चण्डेश्वरि, टोखा नगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",3,4,4,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-bafal-kathmandu-in-kathmandu/92cb1775524e454baac360c0fe9703e5,
31000000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/new-house-for-sale-in-imadol-lalitpur-in-lalitpur/b9fe8f504cb949d1a0f22c82226fa6a9,
26500000,"Baluwakhani Chok, Dharampur",3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/tikathali-25-in-lalitpur/0261c0fcfd21414a88e304dc2045ca5b,
21000000,"Aakashedhara, Mandikhatar",3,4,9,1369,13,Near from sukedhara,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kapan-sidheswor-mandir-in-kathmandu/bd151a5f0f324e67bfc72df59c0ab955,
30000000,"New Cosmetic and Gift Shop, बालुवापाटी चोक, जाल्पा चोक, बानियाँटार, टोखा नगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",3,4,4,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-ochu-height-in-lalitpur/e5b671fab1fa4ad8ba88d2e4a48a28eb,
37000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/8ana-house-for-sale-at-budhanilkantha-bishnumati-in-kathmandu/619325ef4f1b4e09bad48890553d9de5,
28000000,"Cherubs English Boarding School, Satdobato Tutepani Marg, Bishal Chok, Satdobato, Patan, Lalitpur Metropolitan City, Lalitpur",3,4,5,1369,13,Kantipur,https://hamrobazaar.com/for-sale-house/bungalow-house-on-sale-at-imadol-lalitpur-in-lalitpur/06cec5aad6d94986bed5d5a3a80ad14b,
36000000,Imadol,3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/for-sale-6bhk-house-in-imadol-lalitpur-in-lalitpur/5fba460a4282438ea355a11eee6a0e7f,
35000000,Khadkagaon,3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/brand-new-house-for-sale-at-bhaisepati-in-lalitpur/5db6d33f32494b35a21e85cc5a725731,
32500000,"सीतापाखा, इमाडोल",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/brand-new-bungalow-house-on-sale-at-bhaisepati-in-lalitpur/e9640246d0cf4e30b6f6e26389aa06aa,
35000000,Imadol,3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-house-in-bhaktapur/143bdb16f188468f94f2dcdb1d618224,
50000000,"Mahadevasthan Marga, पुष्पा नगर, बानेश्वर",3,4,3,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-shital-height-in-lalitpur/80b41b02d137456baffbbded862f80b1,
22000000,"TaakhelTaukhel Road, Badikhel",3,4,5,1369,13,near village resort,https://hamrobazaar.com/for-sale-house/house-on-sale-at-jorpati-makalbari-in-kathmandu/e9495949e4e04c4cb0d512d325d00e55,
28500000,"Baluwakhani Chok, Golphutar",3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-gahanapokhari-tangla-in-kathmandu/6e1241e57a8c4cb290d87ba2af15d9a1,
42500000,"Budhanilkantha, काठमाडौं, Bagmati Pradesh, नेपाल",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-imadol-in-lalitpur/c12ddfef65104ac0b8ce7c177745b752,
25000000,"Tikathali,",3,4,6,1369,13,Khadka Gaun Tikathali,https://hamrobazaar.com/for-sale-house/bungalow-at-bagdol-ktm-in-lalitpur/ae16d59b825343b9b60341283d607c0b,
32500000,Khadkagaon,3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-fully-furnished-amazing-view-in-lalitpur/16a65de0d0334d3cabecf38229c4a725,
32500000,"सीतापाखा, इमाडोल",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-lalitpur/bccd12c4b1a142b4afd3bbf35843baab,
26000000,"Nakhipot, Lalitpur",3,4,8,1369,13,NMs driving center,https://hamrobazaar.com/for-sale-house/house-on-sale-chandol-in-kathmandu/dd737d0efa08446eae747294cb204a27,
25000000,"Tokha, काठमाडौं, Bagmati Pradesh, नेपाल",3,4,11,1369,13,,https://hamrobazaar.com/for-sale-house/a-house-for-sale-in-bhaisepati-in-lalitpur/292ade6ef27248d08f5387dcf84ca90f,
29500000,"सीतापाखा, इमाडोल",3,4,5,1369,13,"imadol, hattiban, gwarko, lubhu",https://hamrobazaar.com/for-sale-house/house-on-sale-at-basundhara-gjbhos-3330-in-kathmandu/3b62b8225c0d4a4b9ef0ce452220a481,
25000000,"Aakashedhara, Mandikhatar",3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-sale-in-lalitpur/1d42cfdca70248d99b2d5a1e23a85f88,
27000000,Imadol,3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-built-on-8-aana-is-for-sale-at-bhaisepati-in-lalitpur/24b7ed81573a4bd88c581f42a497451a,
29000000,"एकता नगर चोक,",3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/chinese-itta-house-east-facing-baluwatar-100-mtr-c-in-kathmandu/3a2c8b6b67e74ac2bef491414eab6821,
38000000,Dharampur,3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sale-at-hattigauda-in-kathmandu/24a7bc1e579d4939894b9381f6621b69,
34000000,"Imadol-Hattiban Road, इमाडोल",3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-krishna-mandir-in-lalitpur/e9eeae0101f14b2781f454c86ab9160d,
35000000,Imadol,3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/flat-sys-furnished-bungalow-in-kathmandu/e989f270b7214e1db886516ac67aacf9,
35500000,"Radha Mohan Marga, सिर्जना टोल, नया बानेश्वर",3,4,12,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-lazimpat-gairidhara-codefhs078-in-kathmandu/cc575711c7334070a72e4edd1ed8f68c,
35000000,Imadol,3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-hattigauda-in-kathmandu/0065327521ea491d9984256d6f325ae4,
36000000,Imadol,3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/premium-plot-on-10-aana-land-for-sale-in-kathmandu/407559352bed4c64a4c8de96c749c7ec,
32500000,"Dhapasi Marg, Shrijanshil Tol, बसुन्धरा",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/30-aana-land-with-old-house-in-kathmandu/608430a91c2b4eceafe0ed7c366761e3,
37000000,Imadol,3,4,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-maitidevi-kathmandu-in-kathmandu/f0ffba7412b6477f838638eb51e1bc50,
33000000,"Kalanki, Kathmandu",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/solid-gothatar-height-back-side-airport-722-aana-in-kathmandu/599f8ea10ecd49b7ba688b15deeed448,
31000000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-house-in-lalitpur/29500147f5ff4f568d22b236365fc40c,
35000000,"Dhapasi Marg, Shrijanshil Tol, बसुन्धरा",3,4,5,1369,13,Ring road नजीकै,https://hamrobazaar.com/for-sale-house/5-aanako-bungalow-house-on-sale-in-lalitpur/9e0c56866ffe4cbbad4fbe6d9cbca1ee,
30000000,"सीतापाखा, इमाडोल",3,4,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-naya-timi-near-harsa-chowk-in-bhaktapur/117e85d376bbefd628eeee174c62235f,
30000000,"Namgyal, Gokarneshwar Municipality, Kathmandu",4,4,11,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-kalanki-in-kathmandu/408f04fa4aaa4ccaa676ac618ea6898c,
26000000,"Miteri Marg, Makalbari, Gokarneshwor",4,4,12,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-shital-height-in-lalitpur/1ebe004de3b0455ca8e025a21e64b86a,
31500000,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-ochu-height-in-lalitpur/c3a90e8f0fe54c6f93b72721b08242ee,
26400000,"Mandikatar Sukedhara, Dhumbarahi Area, Kathmandu",25,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kalanki-in-kathmandu/7a0a8400686d418d91dfffdafc8339f5,
42500000,"budanilkantha, Budhanilkantha, Kathmandu",25,5,4,1369,13,budhanilkantha mandir,https://hamrobazaar.com/for-sale-house/house-for-sale-at-godawari-lalitpur-in-lalitpur/4cc8c648e7424ecb9799b074fbec9734,
66500000,"All Core Kathmandu, Kathmandu",25,5,4,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-nayabasti-in-lalitpur/ffac1b3cf115482ba77ef6689f84fdaf,
3450000,"Baluwakhani Chok, Golphutar, Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 44622, Nepal",25,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sale-in-kathmandu/f3c8534c62bd4cb99ffca1a77188afaf,
52000000,"Bhat Bhateni (Naxal), Kathmandu",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/new-house-on-sale-nagdaha-lalitpur-dhapakhel-in-lalitpur/b35363b043ac43ed9d5d0ee29c9f0834,
32000000,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3,5,4,1369,13,"Cozy Home, Imadol Petrol Pump",https://hamrobazaar.com/for-sale-house/house-for-sale-semi-in-bara/bf8f69a15e8240c09b617ace7712885b,
37500000,"Baluwakhani Chok, Golphutar, Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 44622, Nepal",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bhangal-budhanilkantha-in-kathmandu/fd20c1bb944940f0998e9d527f603b08,
35500000,"budanilkantha, Budhanilkantha, Kathmandu",3,5,8,1369,13,,https://hamrobazaar.com/for-sale-house/in-lalitpur/c04a2f4c0def405d9136db12bada399a,
47500000,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",35,5,7,1369,13,Namaste Petrol Pump,https://hamrobazaar.com/for-sale-house/modern-house-for-sale-in-khumaltar-shanti-nagar-in-lalitpur/4a6b290ff71a4e2b866fa064d6b3cd10,
42500000,"RN Computer Laptop Repairing Center, Sangam Bindu Galli, Thulodhara, Shankhamul, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44617, Nepal",4,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-harisiddhi-lalitpur-in-lalitpur/259c410b5cee46fa88470983c8501832,
50000000,Kathmandu > Bhat Bhateni (Naxal),35,5,5,1369,13,Near Bhatbhateni,https://hamrobazaar.com/for-sale-house/house-on-sale-at-tokha-in-kathmandu/1d744f677acd453a9134935d87ad8751,
37500000,Imadol,0,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-tokha-in-kathmandu/ce6f7d1138154f35b8ea10d1378a993a,
36000000,"Nakkhudol Pitrikunda Marg, Sainbu, Lalitpur",2,5,5,1369,13,500 meters fromBhaisepati Chowk,https://hamrobazaar.com/for-sale-house/house-on-sale-at-dhapakhel-in-lalitpur/08b26b52d7ae4bb8b55a54811a77d07d,
42000000,"Rudramati Chowk, Mandikhatar",2,5,7,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sell-in-lalitpur/e078eb0d087e43899a6e17e45eec86d9,
29500000,"Orpach, Siddhipur, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44708, Nepal",25,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-cg-villa-sunakothi-lalitpur-in-lalitpur/f3ec5f8af3b7465b8399a1c1e28e6741,
29500000,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",25,5,6,1369,13,"Imadol Main Highway, Sanagaun",https://hamrobazaar.com/for-sale-house/house-on-sale-at-balaju-in-kathmandu/b0031fbc2e114c79992da3c03b4de9a2,
42500000,"budanilkantha, Budhanilkantha, Kathmandu",25,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/for-sale-bungalow-at-thulo-bharyang-in-kathmandu/4a1f2e4613e547a49abb382eb9e2ab64,
45000000,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",25,5,4,1369,13,Hattiban Colony,https://hamrobazaar.com/for-sale-house/rudreshwor-banglow-on-sale-in-kathmandu/130b8e440fe14218825c464a57f00ef4,
39500000,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/sale-foe-beautiful-flat-in-lalitpur/75ef0a43c4fe43aabed7d1c9201fb43b,
41500000,"Bhupi Sherchan Marg, भीमसेन गोला, नया बानेश्वर",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/beautiful-flat-sys-house-at-dhapasi-ktm-in-kathmandu/e45f28656eac41848e1006b7ed663210,
40000000,"Baluwakhani Chok, Golphutar",3,5,7,1369,13,मन्दिखाटर फाँट,https://hamrobazaar.com/for-sale-house/house-on-sale-at-jhamsikhel-in-lalitpur/3724cbb4f1cb4f19a3067dcd36512e19,
30000000,"Imadol-Hattiban Road, सीतापाखा, इमाडोल",3,5,7,1369,13,Near LA School,https://hamrobazaar.com/for-sale-house/medicity-hight-house-on-sell-in-lalitpur/7feec5ea499c4aa88344e1fdc0a13c78,
30500000,Khadkagaon,3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/residential-house-for-sell-in-kathmandu/bf843a4de72342dfb2a298cc0f0b3173,
38000000,"Balaju Machhapokhari, Kathmandu, Bagmati Pradesh, 0015, Nepal",3,5,8,1369,13,"Aruni school, old Kar Karyalaya, near Gunastar Naaptaul bibhag",https://hamrobazaar.com/for-sale-house/house-for-sale-at-chundevi-maharajgunjktm-in-kathmandu/389f449b83e8460f8c3fe85a890c9afe,
39000000,"Golphutar Main Sadak, Dharampur",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/42-aana-house-for-sale-at-budhanilkantha-bangal-in-kathmandu/608ec6056ef14f019829bca62d7b3a36,
37000000,Dharampur,3,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-budhanilkantha-brand-new-in-kathmandu/4877d433af5c45ae89a3ba052eae0db3,
28500000,"Baluwakhani Chok, Golphutar",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/bungalow-house-for-sale-at-kusunti-in-lalitpur/25c58139b8f84a65bde5386217734988,
31500000,"Imadol (Mahalaxmi), Lalitpur",3,5,7,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-sanagaun-lalitpur-in-lalitpur/434343e0517e4934b07584d238decf3d,
29000000,"Sri Ram Marg, Golphutar",3,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-lalitpur/c8beb22b946e48448055958ba36333d5,
45000000,"budanilkantha, Budhanilkantha, Kathmandu",3,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-nayabasti-in-lalitpur/33b8060202294323b9d13ba8dc965f74,
26500000,"Budhanilkantha, Kathmandu",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-chabil-gaurighat-ktm-in-kathmandu/0e417d7ad74540d5b42c7ce71a29606a,
35000000,"Baluwakhani Chok, Golphutar",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/beautiful-new-flat-sys-house-at-phutung-ktm-in-kathmandu/6d503f88379c44e3bc1db7ebcadc55a4,
27500000,"नारायण टोल, बसुन्धरा",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/semi-bunglow-on-sale-at-pasikot-in-kathmandu/f7db8e8624d44779a1db7869aa6e5c5e,
28000000,Khadkagaon,3,5,4,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/8fdd7bf597374aadad518d617e1c2066,
23000000,"Gangalal Highway (Sankhu road), Thali,",3,5,6,1369,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-balkhu-in-kathmandu/6012c605d18e4c07805ca3770995a97a,
22000000,"थानकोट, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",3,5,5,1369,13,,https://hamrobazaar.com/for-sale-house/house-in-lalitpur/a20052b1b7aa45c5bba7874742db05aa,
