Floors,City,Address,Land,Price,Bedroom,Bathroom,Face,Road
3,Kathmandu,Samakhusi,1369,27500000,6,3,West,13
3.5, Kathmandu,Maitidevi,4791.5,100000000,8,6,South,13
3,Kathmandu,Samakhusi,8,55000000,0,0,East,13
2.5, Kathmandu,Pasikot,1369,34000000,5,4,South East,13
3,Kathmandu,Ravi Bhawan,4107,60000000,0,0,East,13
3, Kathmandu,Charkhal,8214,12500000,8,6,South East,13
2.5, Lalitpur,Bhaisepati,1129.425,32500000,4,4,South East,13
3, Kathmandu,Chunikhel,1129.425,30000000,6,5,South East,13
3,Kathmandu,Basbari,6160.5,115000000,4,4,North East,13
,Kathmandu,Baneshwor,1369,100000,0,0,West,13
2.5, Kathmandu,Gairi Gaun,1129.425,22000000,5,3,South East,13
3, Kathmandu,Kalimati,3148.7,92500000,5,5,South East,13
2.5, Kathmandu,Thulobharyang,1129.425,22000000,4,3,South East,13
3,Kathmandu,Sano Bharyang,1026.75,235000000,5,5,East,13
3.5, Kathmandu,Megha City,1095.2,29900000,5,5,South East,13
3.5, Kathmandu,Manamaiju,3114.475,73500000,4,3,South East,13
3,Kathmandu,Basbari,1711.25,28000000,2,4,South,13
2.5, Kathmandu,Rudreshwor,10952,145000000,5,5,South East,13
3,Kathmandu,Sano Bharyang,2053.5,50000000,5,3,South East,13
4,Kathmandu,Samakhusi,1711.25,30000000,11,0,North,13
,Kathmandu,Sano Bharyang,2909.125,85000000,9,5,West,13
2, Kathmandu,Budhanilkantha,1095.2,19000000,,,South East,13
2.5,Kathmandu,Sano Bharyang,1454.5625,295000000,7,4,East,13
2.5, Kathmandu,Balambu,1369,29000000,5,4,South East,13
2.5, Kathmandu,Sitapaila,1369,31000000,5,4,South East,13
3,Kathmandu,Basbari,1711.25,28000000,2,4,South,13
, Kathmandu,Thamel,3764.75,250000000,25,30,South East,13
3,Kathmandu,Kageshwari Manohara,1369,26500000,6,3,East,13
4, Lalitpur,Gwarko,4107,5000000,8,4,South East,13
3,Kathmandu,Samakhusi,1454.5625,23000000,6,5,North West,13
2.5, Kathmandu,Pasikot,1369,35000000,5,4,South East,13
3, Kathmandu,Hattigaunda,1369,34000000,4,3,South East,13
2.5, Lalitpur,Bhaisepati,1369,49500000,4,4,South East,13
3.5,Kathmandu,Kadaghari,1197.875,36000000,6,4,South East,13
3,Kathmandu,Samakhusi,7443.9375,37500000,6,6,East,13
2.5, Lalitpur,Imadol,1369,33000000,,,South East,13
2.5, Kathmandu,Pasikot,1369,29900000,,,South East,13
4,Kathmandu,Samakhusi,3764.75,61000000,12,8,East,13
3,Kathmandu,Samakhusi,7786.1875,35000000,6,5,East,13
2.5, Kathmandu,Kapan,1369,32000000,5,4,South East,13
2.5, Kathmandu,Budhanilkantha,8898.5,115000000,7,5,South,13
2.5, Lalitpur,Sanagaun,1437.45,33000000,8,6,South East,13
3, Kathmandu,Bhangal ,1095.2,27500000,3,,South East,13
3, Kathmandu,Satungal,1026.75,21000000,7,3,South East,13
2.5, Lalitpur,Tikathali,1026.75,22000000,6,5,South East,13
2, Kathmandu,Kapan,1471.675,31000000,,,South East,13
3,Kathmandu,Basbari,6160.5,115000000,4,4,North East,13
2.5, Kathmandu,Greenhill City,1026.75,23000000,5,3,South East,13
3, Lalitpur,Sanepa,855.625,35000000,3,2,South East,13
3, Kathmandu,Budhanilkantha,1711.25,39500000,7,5,South East,13
4, Kathmandu,Jadibuti,787.175,26500000,9,3,South East,13
3.5,Kathmandu,Kadaghari,1197.875,36000000,6,4,South East,13
2.5,Kathmandu,Sano Bharyang,1711.25,40000000,0,0,North,13
2.5, Kathmandu,Sitapaila,752.95,23500000,3,3,South East,13
2, Kathmandu,Pepsicola,684.5,12200000,,,South East,13
1,Kathmandu,Kadaghari,1026.75,12500000,3,1,North East,13
2.5, Kathmandu,Mandikhatar,9240.75,6500000,6,5,South,13
3,Kathmandu,Samakhusi,1026.75,22500000,9,4,South,13
3, Lalitpur,Imadol,1026.75,27500000,5,3,South East,13
2.5, Lalitpur,Bhaisepati,1437.45,47500000,5,4,South East,13
,Kathmandu,Kageshwari Manohara,1026.75,16000000,0,0,East,13
3,Kathmandu,Samakhusi,1026.75,34500000,4,4,East,13
,Kathmandu,Kalanki,1369,25000000,7,4,South,13
2.5,Kathmandu,Sano Bharyang,1197.875,23000000,6,4,West,13
2.5, Kathmandu,Chunikhel,1060.975,20500000,,,South East,13
2.5, Kathmandu,Besigaun,1060.975,27000000,6,3,South East,13
,Kathmandu,Basundhara,1197.875,27500000,0,0,West,13
2.5, Lalitpur,Bhaisepati,1437.45,45000000,5,4,South East,13
2.5, Kathmandu,Paiyatar,1026.75,17500000,11,3,South East,13
2.5, Kathmandu,Mandikhatar,1026.75,25000000,10,5,South East,13
2,Kathmandu,Basundhara,6845,110000000,6,5,East,13
1, Lalitpur,Lamatar,1026.75,12000000,2,1,South East,13
2.5, Lalitpur,Tikathali,1026.75,23000000,,,South East,13
,Kathmandu,Baneshwor,1369,26000000,0,0,South,13
2.5, Lalitpur,Ochu Height,1026.75,23000000,10,,South East,13
1,Kathmandu,Kadaghari,1026.75,12500000,3,1,North East,13
2.5, Kathmandu,Kadaghari,1026.75,26000000,5,3,South West,13
2.5,Kathmandu,Sano Bharyang,1711.25,40000000,0,0,North,13
3,Kathmandu,Samakhusi,1711.25,60000,0,0,South East,13
1, Kathmandu,Basantanagar,1095.2,13000000,2,1,,13
2,Kathmandu,Banasthali,1240.65625,22500000,0,0,West,13
3, Kathmandu,Thankot,1369,26000000,,,,13
2.5, Kathmandu,Budhanilkantha,1369,33500000,6,5,,13
2.5, Kathmandu,Budhanilkantha,1369,26000000,,,,13
3,Bhaktapur,Lokanthali,2053.5,27000000,16,3,North,13
2.5,Kathmandu,Bafal,1540.125,24500000,7,3,North,13
,Bhaktapur,Lokanthali,1197.875,18500000,0,0,East,13
2.5, Lalitpur,Bhaisepati,1369,40000000,3,3,,13
2,Kathmandu,Mandikatar,1711.25,35000000,5,4,East,13
2.5, Kathmandu,Budhanilkantha,1026.75,28000000,6,3,,13
1, Lalitpur,Tikathali,1026.75,16500000,2,1,,13
2.5, Lalitpur,Imadol,1026.75,25000000,5,3,,13
2.5, Kathmandu,Budhanilkantha,1026.75,28000000,6,3,,13
2.5, Kathmandu,Budhanilkantha,1369,32000000,6,4,,13
,Kathmandu,Nagarjun,1369,17500000,0,0,West,13
2.5,Kathmandu,Bafal,1197.875,22500000,5,3,East,13
3.5,Kathmandu,Bafal,1540.125,25500000,0,0,North,13
2.5, Kathmandu,Kapan,1026.75,25000000,,,,13
, Kathmandu,Thankot,787.175,8200000,,,,13
, Kathmandu,Kalanki,787.175,13000000,,,,13
3,Kathmandu,Bafal,1796.8125,26500000,4,0,West,13
2.5,Kathmandu,Nagarjun,855.625,18500000,5,3,North East,13
1, Lalitpur,Imadol,1026.75,16500000,2,1,,13
2.5, Kathmandu,Kapan,787.175,18500000,,,,13
,Kathmandu,Mandikatar,1197.875,27000000,0,0,South East,13
3,Bhaktapur,Lokanthali,2053.5,27000000,16,3,North,13
2.5, Lalitpur,Nakkhu,1026.75,23000000,3,3,,13
2.5, Kathmandu,Mandikhatar,1026.75,21000000,,,,13
2.5, Kathmandu,Chandragiri,1369,22500000,,,,13
2.5, Kathmandu,Baluwakhani,1369,34500000,6,5,,13
,Kathmandu,Kapan,1197.875,18500000,0,0,North,13
,Kathmandu,Mulpani,855.625,9500000,0,0,North,13
2,Kathmandu,Bafal,1369,28500000,5,3,South West,13
2.5, Kathmandu,Thankot,1026.75,21000000,,,,13
3,Bhaktapur,Madhyapur Thimi,1710,39800000,8,4,East,13
1, Kathmandu,Lolang,1026.75,13800000,2,1,,13
2.5, Lalitpur,Imadol,1026.75,21000000,3,3,,13
2.5, Kathmandu,Baluwakhani,1369,31500000,,,,13
1, Kathmandu,Kapan,1026.75,13500000,2,1,,13
2.5, Kathmandu,Bafal,1369,28500000,7,4,,13
2.5, Kathmandu,Taudaha,1026.75,18000000,,,,13
3.5, Kathmandu,Jarankhu,1369,35000000,,,,13
3, Kathmandu,Kharibot,1026.75,23500000,6,4,,13
,Kathmandu,Bafal,1197.875,19500000,0,0,North East,13
,Kathmandu,Mandikatar,1283.4375,15700000,0,0,East,13
1.5, Kathmandu,Thankot,1369,30000000,7,,,13
3, Lalitpur,Nakhipot,1026.75,24000000,4,4,,13
2.5, Kathmandu,Sukedhara,1369,22500000,,,,13
2.5, Kathmandu,Gurjudhara,1026.75,15500000,,,,13
2.5, Lalitpur,Imadol,787.175,21000000,,2,,13
2.5, Kathmandu,Tokha,1369,35000000,4,3,,13
, Lalitpur,Hattiban,1369,21100000,,,,13
2.5, Kathmandu,Hepali Height,1369,33000000,,,,13
2,Kathmandu,Balaju,1796.8125,26000000,4,3,East,13
2.5, Kathmandu,Sukedhara,1369,27000000,,,,13
3, Kathmandu,Bouddha,3764.75,14500000,11,,West,13
,Bhaktapur,Duwakot,1026.75,7500000,0,0,South,13
,Bhaktapur,Duwakot,1026.75,7500000,0,0,South,13
2, Kathmandu,Boharatar,3422.5,48500000,4,4,West,13
,Kathmandu,Maligaon,4107,65000000,5,6,North West,13
3, Kathmandu,Tripureshwor,3422.5,80000000,6,5,West,13
,Kathmandu,Makalbari,2481.3125,28000000,6,4,South,13
2.5, Kathmandu,Hepali Height,1369,22500000,3,2,,13
3,Kathmandu,Naikap,1369,22500000,5,3,East,13
3.5, Kathmandu,Thankot,1369,30000000,,,,13
,Bhaktapur,Duwakot,1711.25,24000000,0,0,West,13
2.5, Kathmandu,New Buspark,2738,5500000,,,West,13
2.5, Kathmandu,Manabahadur Marga,1369,27000000,5,,,13
2.5, Kathmandu,Budhanilkantha,2738,53500000,13,5,West,13
1, Kathmandu,Mahadevsthan,1369,12000000,,,,13
3, Kathmandu,Shantinagar,2498.425,43500000,7,3,West,13
,Bhaktapur,Duwakot,1026.75,8000000,0,0,South,13
2.5, Kathmandu,Sundarbasti,1369,22800000,,,,13
2, Kathmandu,Ganesh Chowk,1369,32500000,5,4,,13
2,Kathmandu,Kapan,0,24000000,5,3,East,13
2.5, Kathmandu,Sukedhara,1369,27000000,,,,13
2.5, Kathmandu,Mandikhatar,1369,27500000,6,6,,13
3,Kathmandu,Manamaiju,2139.0625,25000000,0,0,West,13
3.5,Kathmandu,Bafal,1540.125,25500000,0,0,North,13
2.5, Kathmandu,Jarankhu,752.95,6800000,,,,13
,Kathmandu,Kapan,1026.75,15000000,0,0,West,13
2.5, Kathmandu,Suryadarshan Height,1369,28000000,6,,,13
2,Kathmandu,Nagarjun,1711.25,31500000,5,2,South East,13
,Bhaktapur,Kamalbinayak,1540.125,39900000,0,0,North,13
2.5, Kathmandu,Sukedhara,752.95,17000000,,,,13
2.5, Lalitpur,Imadol,752.95,17000000,,,,13
2.5, Kathmandu,Golfutar,1369,37500000,4,3,,13
2.5, Kathmandu,Bhangal ,1369,29000000,,,,13
3,Kathmandu,Manamaiju,2139.0625,25000000,0,0,West,13
,Bhaktapur,Gatthaghar,800,1700000,0,0,North,13
2.5, Kathmandu,Thankot,1369,16500000,,,,13
1, Kathmandu,Golfutar,1369,16000000,3,1,,13
3,Kathmandu,Kapan,1390.390625,28000000,6,3,North,13
3,Kathmandu,Bafal,1796.8125,26500000,4,0,West,13
3,Kathmandu,Kapan,1625.6875,18000000,6,3,South,13
,Kathmandu,Naikap,1112.3125,21000000,0,0,East,13
2,Kathmandu,Naikap,941.1875,17000000,5,5,East,13
3,Kathmandu,Naikap,1369,22500000,5,3,East,13
3,Kathmandu,Kapan,1197.875,18200000,5,5,East,13
2.5, Lalitpur,Icimod,1369,30500000,5,4,,13
2.5,Kathmandu,Mandikatar,1262.046875,25000000,11,0,North East,13
2.5, Kathmandu,Thankot,1095.2,14000000,,,,13
2.5, Kathmandu,Kapan,1129.425,26500000,7,5,,13
4,Kathmandu,Mandikatar,10952,225000,4,4,West,13
2.5, Kathmandu,Budhanilkantha,1095.2,33500000,6,2,,13
1, Kathmandu,Budhanilkantha,1095.2,18500000,4,,,13
2.5, Kathmandu,Bhangal ,1129.425,29000000,,,,13
3,Kathmandu,Kapan,1796.8125,23500000,5,5,South West,13
2.5, Kathmandu,Bhangal ,1129.425,29500000,,,,13
2.5, Kathmandu,Thankot,1095.2,19500000,,,,13
3,Kathmandu,Mandikatar,1711.25,27800000,6,3,East,13
3,Kathmandu,Mandikatar,1112.3125,19900000,6,4,South East,13
2.5, Lalitpur,Imadol,1095.2,27500000,4,,,13
3,Kathmandu,Mandikatar,1026.75,18200000,6,0,West,13
3,Kathmandu,Anamnagar,4192.5625,95500000,0,3,West,13
2.5, Kathmandu,Thankot,1129.425,16000000,,,,13
2.5, Kathmandu,Kapan,1095.2,29500000,6,5,,13
2.5, Kathmandu,Budhanilkantha,1095.2,34500000,6,3,,13
2.5, Kathmandu,Dhalmal,1095.2,26500000,6,4,,13
2.5, Lalitpur,Nakhipot,1060.975,21500000,4,4,,13
3.5, Kathmandu,Baluwakhani,1129.425,17000000,,,,13
2.5, Lalitpur,Imadol,1060.975,20700000,5,,,13
3,Bhaktapur,Suryabinayak,7101.6875,50000,0,0,East,13
1, Kathmandu,Thankot,1060.975,11500000,3,1,,13
3,Bhaktapur,Suryabinayak,1369,28500000,12,3,East,13
1, Kathmandu,Baluwakhani,1095.2,17000000,2,1,,13
1, Kathmandu,Sundarbasti,1095.2,16500000,2,1,,13
3,Kathmandu,Kapan,1454.5625,26500000,11,4,East,13
2.5, Kathmandu,Mandikhatar,1095.2,27000000,,,,13
2.5,Kathmandu,Kapan,1540.125,27200000,6,3,East,13
2.5, Kathmandu,Jyotinagar,1095.2,23500000,,,,13
2,Bhaktapur,Sirutar,1711.25,26000000,3,3,South West,13
1,Kathmandu,Mandikatar,1112.3125,14000000,2,2,South West,13
,Bhaktapur,Sirutar,2738,28500000,0,0,West,13
1,Bhaktapur,Sipadol,941.1875,11800000,0,0,East,13
2.5, Kathmandu,Thankot,1095.2,13500000,,,,13
2.5, Lalitpur,Bhaisepati,1095.2,24500000,4,5,,13
1, Kathmandu,Bhangal ,1095.2,13500000,2,1,,13
2.5, Kathmandu,Bhangal ,1095.2,21000000,,,,13
2.5, Kathmandu,Satungal,1095.2,18500000,,,,13
3.5, Kathmandu,Manamaiju,1095.2,22500000,6,4,,13
3,Kathmandu,Mandikatar,1711.25,27800000,6,3,East,13
2.5, Kathmandu,Mandikhatar,1095.2,22200000,,,,13
1, Kathmandu,Thankot,1095.2,9800000,,,,13
2.5, Kathmandu,Budhanilkantha,1095.2,29500000,6,,,13
2.5, Kathmandu,Kapan,1095.2,22500000,,,,13
2.5, Kathmandu,Sundarbasti,1095.2,24900000,,,,13
, Kathmandu,Thankot,1095.2,12000000,,,,13
2.5, Kathmandu,Jyotinagar,1197.875,22500000,,,,13
2.5, Kathmandu,Thankot,1060.975,16000000,5,2,,13
2.5, Kathmandu,Sukedhara,1060.975,19700000,,,,13
2.5, Kathmandu,Ganesh Chowk,1369,41700000,4,5,,13
3,Kathmandu,Minbhawan,1711.25,39000000,4,4,South West,13
2.5, Kathmandu,Mandikhatar,1369,37500000,6,5,,13
2.5, Kathmandu,Budhanilkantha,1369,34500000,6,3,,13
2.5, Kathmandu,Thankot,1026.75,17000000,,,,13
2.5, Kathmandu,Thankot,1026.75,12800000,,,,13
1.5, Kathmandu,Mahadevsthan,1026.75,11500000,,,,13
2.5, Kathmandu,Chhapro,1026.75,20000000,,,,13
2.5, Kathmandu,Budhanilkantha,1369,34500000,6,3,,13
2, Kathmandu,Khadka Gaun,1369,33000000,5,4,,13
2.5, Kathmandu,Budhanilkantha,1369,34000000,6,3,,13
3, Kathmandu,Pepsicola,1026.75,16000000,3,3,,13
2.5, Kathmandu,New Buspark,1026.75,26000000,,,,13
,Kathmandu,Kapan,1197.875,21500000,0,0,South,13
1, Kathmandu,Thankot,1026.75,11500000,2,1,,13
2.5, Kathmandu,Budhanilkantha,1369,34500000,6,3,,13
2.5, Lalitpur,Imadol,1026.75,19000000,4,3,,13
, Kathmandu,Thankot,1026.75,15000000,,,,13
3,Kathmandu,Mandikatar,1291.668,25000000,7,5,West,13
2.5, Kathmandu,Samakhusi,1026.75,35000000,3,3,,13
3,Kathmandu,Bafal,4107,75000000,10,3,West,13
2.5, Kathmandu,Thankot,1026.75,12000000,,,,13
, Kathmandu,Thankot,1026.75,16500000,,,,13
, Kathmandu,Thankot,1026.75,11500000,,,,13
,Kathmandu,Mid Baneshwor,1454.5625,35000000,0,0,North,13
,Kathmandu,Mhepi,1754.03125,37000000,0,0,North East,13
1, Kathmandu,Kapan,1060.975,12800000,3,1,,13
2.5, Kathmandu,Sundarbasti,1060.975,20000000,,,,13
2.5, Kathmandu,Bhangal ,1060.975,18500000,,,,13
3, Kathmandu,Bhangal ,1197.875,22000000,1,1,,13
2.5, Kathmandu,Machhegaun ,1060.975,10500000,,,,13
2.5, Lalitpur,Imadol,1060.975,24500000,,,,13
2.5, Kathmandu,Sukedhara,1197.875,22500000,1,1,,13
2.5, Kathmandu,Kapan,1060.975,24000000,,,,13
2.5, Kathmandu,Bafal,1060.975,24000000,5,3,,13
5, Lalitpur,Manbhawan,2464.2,62000000,17,10,West,13
3,Kathmandu,Mandikatar,1369,27600000,7,6,East,13
3.5, Kathmandu,Aakasedhara,1060.975,28500000,,,,13
2.5, Lalitpur,Imadol,1060.975,26000000,5,4,,13
1,Kathmandu,Mandikatar,1112.3125,14000000,2,2,South West,13
2.5, Kathmandu,Mandikhatar,1060.975,29500000,6,5,,13
3, Kathmandu,Mandikhatar,1060.975,29500000,6,5,,13
3, Lalitpur,Thaiba,1369,28500000,,,,13
2.5, Kathmandu,Kalanki,1060.975,23500000,5,4,,13
2.5, Kathmandu,Budhanilkantha,1369,36500000,6,3,,13
2.5, Kathmandu,Budhanilkantha,1060.975,29900000,6,5,,13
1, Kathmandu,Chunikhel,1026.75,11800000,2,1,,13
2.5, Kathmandu,Sukedhara,1369,38500000,,,,13
2.5, Kathmandu,Basundhara,2429.975,67000000,3,3,West,13
,Kathmandu,Balaju,2738,38000000,0,0,East,13
4,Kathmandu,Balaju,1026.75,25000000,7,5,North,13
2.5, Kathmandu,Dhapasi,5818.25,115000000,6,4,,13
1, Kathmandu,Mahadevsthan,1026.75,9800000,2,1,West,13
3, Kathmandu,Pepsicola,1026.75,16000000,3,3,West,13
,Kathmandu,Lazimpat,1026.75,27000,0,0,North,13
2.5, Lalitpur,Tikathali,1026.75,19000000,,,West,13
3, Lalitpur,Chyasal,1026.75,22500000,7,4,West,13
2.5, Lalitpur,Ochu Height,1026.75,23000000,4,3,West,13
2.5, Lalitpur,Ochu Height,1026.75,22500000,,,West,13
2.5, Kathmandu,Makalbari,1026.75,19500000,5,3,West,13
2.5, Kathmandu,Thankot,1026.75,14000000,,2,West,13
2.5, Kathmandu,Thulobharyang,1026.75,30000000,4,3,West,13
3, Kathmandu,Kageshwori,1026.75,25500000,5,3,West,13
2.5, Lalitpur,Imadol,1026.75,25500000,4,4,West,13
2.5, Kathmandu,Gaurighat,1026.75,23000000,,,West,13
5.5, Kathmandu,Machhapokhari,2087.725,60000000,,,,13
1.5, Kathmandu,Phutung,1026.75,15000000,3,2,West,13
3,Kathmandu,Lazimpat,2395.75,150000,4,4,North East,13
2.5, Lalitpur,Bhaisepati,2395.75,78000000,5,5,,13
5, Kathmandu,New Buspark,1026.75,35000000,17,12,West,13
2.5, Kathmandu,Tokha,1026.75,26500000,6,3,West,13
2.5, Lalitpur,Bhaisepati,2395.75,85000000,5,5,,13
,Kathmandu,Kalimati,3251.375,80000000,0,0,South East,13
2.5, Kathmandu,Budhanilkantha,4449.25,105000000,4,4,,13
6,Kathmandu,Baluwatar,1796.8125,55000000,6,6,East,13
2.5, Kathmandu,Budhanilkantha,2053.5,46000000,4,4,,13
2.5, Lalitpur,Imadol,1095.2,30000000,,,West,13
2.5, Lalitpur,Ochu Height,1095.2,22500000,,,West,13
2.5, Kathmandu,Golfutar,1779.7,39000000,,,,13
2.5, Lalitpur,Sampang Chowk,1779.7,38500000,,,,13
,Kathmandu,Machha Pokhari,300,1800000,0,0,North,13
,Kathmandu,Baluwatar,427.8125,11200000,2,2,West,13
2.5, Lalitpur,Manbhawan,6845,110000000,10,5,,13
2,Kathmandu,Machha Pokhari,1369,20000007,0,4,East,13
2.5, Kathmandu,Jyotinagar,1813.925,33500000,,,,13
2.5, Kathmandu,Ekatabasti,1813.925,33000000,,,,13
2.5, Lalitpur,Imadol,1095.2,33000000,5,4,West,13
1, Kathmandu,Dharmasthali,1095.2,13000000,3,1,West,13
2, Lalitpur,Bhaisepati,2053.5,78000000,4,5,,13
2.5, Kathmandu,Mandikhatar,1060.975,26500000,6,4,West,13
3,Kathmandu,Baluwatar,2738,56000000,4,4,North,13
2.5, Kathmandu,Budhanilkantha,6160.5,100000000,6,8,,13
,Kathmandu,Kirtipur,1197.875,7500000,0,0,West,13
2.5, Kathmandu,Pasikot,2053.5,45000000,4,,,13
2, Kathmandu,Thankot,1060.975,16500000,5,1,West,13
2.5, Lalitpur,Imadol,1060.975,31500000,4,4,West,13
3,Kathmandu,Pasikot,2053.5,20000,2,1,South,13
1, Lalitpur,Sunakothi,2053.5,16000000,2,1,,13
2.5, Kathmandu,Thulobharyang,2395.75,39500000,7,5,,13
4, Lalitpur,Chyasal,943.0999998,24000000,7,4,West,13
4, Kathmandu,Deuwa chowk,2429.975,70000000,8,12,,13
3,Kathmandu,Baluwatar,2053.5,60000000,5,5,North East,13
,Kathmandu,Ramkot,1197.875,16500000,0,0,West,13
,Kathmandu,Baluwatar,2738,46000000,0,0,South West,13
,Kathmandu,Baluwatar,3401.109375,80000000,4,5,West,13
2.5, Lalitpur,Nakkhu,1779.7,53000000,4,4,South West,13
2.5, Kathmandu,Ganesh Chowk,1779.7,45000000,5,4,South West,13
3, Kathmandu,Wasik,1779.7,41000000,5,4,South West,13
2.5,Kathmandu,Baluwatar,2053.5,60000000,5,5,South,13
3, Kathmandu,Bhangal ,1745.475,45000000,7,6,South West,13
3,Kathmandu,Raniban,1711.25,47500000,5,5,South,13
2.5, Kathmandu,Bhangal ,1711.25,34000000,3,5,South West,13
2,Kathmandu,Raniban,1026.75,30000000,3,3,West,13
2.5, Lalitpur,Imadol,1711.25,37000000,6,6,South West,13
3,Kathmandu,Baluwatar,2738,160000,7,5,South,13
2.5, Kathmandu,Budhanilkantha,1437.45,35000000,,,South West,13
2.5, Kathmandu,Budhanilkantha,1437.45,35000000,,,South West,13
,Kathmandu,Baluwatar,5561.5625,350000,8,4,South West,13
2.5, Kathmandu,Dhungeadda,1403.225,29800000,7,,South West,13
3,Kathmandu,Banasthali,4385.078125,100000000,5,6,East,13
2.5, Lalitpur,Nakkhu,1403.225,36000000,4,5,South West,13
2.5, Kathmandu,Chunikhel,1369,28000000,,,South West,13
2.5, Lalitpur,Bhaisepati,2121.95,62500000,5,6,South West,13
4,Kathmandu,Baluwatar,2139.0625,60000000,5,6,East,13
2.5, Kathmandu,Pasikot,2806.45,55000000,,,,13
2.5,Kathmandu,Baluwatar,2053.5,60000000,5,5,South,13
2.5, Lalitpur,Tikathali,787.175,18500000,,,West,13
2.5, Lalitpur,Tikathali,752.95,19500000,5,3,West,13
2.5, Kathmandu,Budhanilkantha,2464.2,60000000,5,5,,13
2, Lalitpur,Gwarko,718.725,25000000,6,2,West,13
2.5, Kathmandu,Dhumbarahi,2498.425,7000000,,,,13
2.5, Kathmandu,Swoyambhu,13690,250000000,6,5,South West,13
2.5, Kathmandu,Budhanilkantha,6160.5,115000000,5,4,South West,13
,Kathmandu,Lazimpat,1711.25,27500000,9,7,North,13
2,Kathmandu,Pepsicola,855.625,15000000,4,2,North West,13
2.5,Kathmandu,Pepsicola,1112.3125,21500000,6,6,East,13
2.5, Kathmandu,Sinamangal,1779.7,45000000,5,5,,13
4,Kathmandu,Koteshwor,1540.125,25000000,0,4,East,13
3.5, Kathmandu,Mahadevtar,3490.95,60000000,5,4,South West,13
2.5, Kathmandu,Budhanilkantha,3114.475,60000000,4,5,South West,13
3,Kathmandu,Pepsicola,1112.3125,13500000,4,3,South East,13
2.5, Kathmandu,Dhapasi,3148.7,75000000,6,6,,13
,Kathmandu,Koteshwor,700,1000000,0,0,North,13
3,Kathmandu,Pepsicola,1197.875,24000000,10,6,East,13
2, Kathmandu,Budhanilkantha,2840.675,51500000,5,3,South West,13
2.5, Kathmandu,sitapaila,2806.45,54000000,1,1,South West,13
1, Kathmandu,Makalbari,2738,28500000,,,,13
3,Kathmandu,Koteshwor,1711.25,38000000,6,4,West,13
5, Kathmandu,Tahachal,3490.95,190000000,10,8,South West,13
,Kathmandu,Kalanki,1454.5625,15500000,7,2,West,13
, Kathmandu,Naya Naikap,1779.7,2700000,,,,13
,Kathmandu,Balkhu,2053.5,22000,2,2,South West,13
3, Kathmandu,Baluwakhani,1711.25,38000000,,,West,13
2.5, Kathmandu,Bhangal ,1711.25,37500000,,,West,13
2.5, Kathmandu,Rudreshwor,1711.25,35000000,5,5,West,13
2.5, Kathmandu,Budhanilkantha,1437.45,37500000,5,5,,13
,Kathmandu,Kapan,174.3,25000,0,0,South,13
3.5, Kathmandu,Mandikhatar,1437.45,35000000,,,,13
2.5, Kathmandu,Budhanilkantha,1711.25,45000000,6,5,West,13
,Kathmandu,Balaju,1026.75,15000,2,1,North,13
2.5, Kathmandu,Bhangal ,1437.45,20200000,,,,13
2.5, Lalitpur,Khumaltar,1437.45,21000000,,,,13
3,Bhaktapur,Changunarayan,1048.140625,18000000,5,3,South East,13
3,Kathmandu,Balaju,4791.5,100000,6,4,South,13
2.5, Kathmandu,Budhanilkantha,1471.675,40000000,5,4,West,13
2.5, Kathmandu,Mandikhatar,1471.675,40000000,4,3,West,13
2.5, Lalitpur,Icimod,1471.675,39000000,,,West,13
3, Kathmandu,Hepali Height,1471.675,46500000,6,6,West,13
3,Kathmandu,Nepaltar,1219.265625,25000000,8,5,East,13
2, Lalitpur,Taukhel,1437.45,35000000,5,5,West,13
2.5, Kathmandu,Mandikhatar,1471.675,34500000,,,,13
2.5, Kathmandu,Mandikhatar,1471.675,38000000,,,,13
3,Kathmandu,Nepaltar,1369,24000000,11,3,North,13
2.5, Bhaktapur,Duwakot,1711.25,22000000,,,West,13
3,Kathmandu,Nepaltar,1369,24000000,11,3,North,13
,Kathmandu,Naxal,2395.75,200000,7,5,South West,13
,Kathmandu,Maitidevi,2053.5,55000000,4,2,East,13
3,Kathmandu,Naxal,3358.328125,83500000,4,4,South East,13
2, Kathmandu,Bhangal ,1369,18000000,,,,13
, Kathmandu,Mandikatar,1369,26500000,,,,13
2.5, Lalitpur,Satdobato,2087.725,45000000,5,5,West,13
2.5, Kathmandu,Bhangal ,1369,23200000,1,1,,13
3.5, Lalitpur,Bhaisepati,2053.5,70000000,4,5,West,13
2.5, Kathmandu,Budhanilkantha,1369,27000000,,,,13
2.5, Kathmandu,Mandikhatar,1403.225,39800000,7,5,,13
2.5, Kathmandu,Kapan,1403.225,29500000,6,5,,13
3, Kathmandu,Kapan,1403.225,29800000,,,,13
2.5, Kathmandu,Budhanilkantha,1403.225,29800000,,,,13
2.5, Bhaktapur,Gatthaghar,1779.7,40000000,,,West,13
4.5, Bhaktapur,Lokanthali,1745.475,37500000,12,4,West,13
2.5, Kathmandu,Golfutar,1403.225,37500000,4,3,,13
2.5, Kathmandu,Bhangal ,1403.225,22000000,,,,13
3.5, Kathmandu,Nepaltar,1437.45,19800000,,,,13
2, Kathmandu,Hattigaunda,1437.45,34500000,5,5,,13
3.5, Kathmandu,Sundarbasti,1437.45,38800000,6,5,,13
,Kathmandu,Naxal,8556.25,250000,5,4,East,13
